"ID","SchoolPeriod","Song","Plays"
"3WtCu35qpzGCLIGa8pczdu","Freshman Year","Halsey ~ Colors - Audien Remix",34
"7w0BSw2zbz5k2YY7FOAsSm","Freshman Year","Don Toliver ~ Situation",34
"30KctD1WsHKTIYczXjip5a","Freshman Year","Kid Cudi ~ Tequila Shots",34
"6G0FACzGN80Dj2v4ass5rq","Freshman Year","iann dior ~ gone girl",34
"1Pyxh8ERS8aouSSOQVvVsz","Freshman-Sophomore Summer","Bryce Vine ~ Sour Patch Kids",34
"4EpZ4eYuZOwPSSwyqpdHnJ","Sophomore Year","Rex Orange County ~ Sunflower",34
"5MVMeTkoRywHlZqrQ8vGOs","10th Grade","J. Cole ~ No Role Modelz",33
"7KOlJ92bu51cltsD9KU5I7","11th Grade","Migos ~ T-Shirt",33
"4Kz4RdRCceaA9VgTqBhBfa","11th Grade","Drake ~ The Motto",33
"6Nle9hKrkL1wQpwNfEkxjh","12th Grade","Frank Ocean ~ Chanel",33
"1fewSx2d5KIZ04wsooEBOz","12th Grade","Metro Boomin ~ Space Cadet (feat. Gunna)",33
"7lAK3oHbfEnvUQWosrMMpR","12th-Freshman Summer","Travis Scott ~ YOSEMITE",33
"62vpWI1CHwFy7tMIcSStl8","9th Grade","J. Cole ~ No Role Modelz",33
"6gpcs5eMhJwax4mIfKDYQk","9th-10th Summer","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",33
"5ujh1I7NZH5agbwf7Hp8Hc","9th-10th Summer","Kendrick Lamar ~ Swimming Pools (Drank) - Extended Version",33
"5hhVpGIBlqAU5yJEOmrk5o","Freshman Year","Led Zeppelin ~ All My Love - Remaster",33
"27a1mYSG5tYg7dmEjWBcmL","Freshman Year","Travis Scott ~ CAN'T SAY",33
"3O8NlPh2LByMU9lSRSHedm","Freshman Year","Drake ~ Controlla",33
"6H3kDe7CGoWYBabAeVWGiD","Freshman Year","The Rolling Stones ~ Gimme Shelter",33
"0m1KYWlT6LhFRBDVq9UNx4","Freshman Year","Drake ~ HYFR (Hell Ya Fucking Right)",33
"2mxByJWOajjiVsLWjNXvDJ","Freshman Year","The Beatles ~ Oh! Darling - Remastered 2009",33
"6D3XrPrsF6IUzWiEILNLkq","Freshman Year","The Weeknd ~ Until I Bleed Out",33
"4RKJRRd4VJfZWiqQTYsleE","Freshman-Sophomore Summer","Jack Harlow ~ Already Best Friends (feat. Chris Brown)",33
"1VLtjHwRWOVJiE5Py7JxoQ","Freshman-Sophomore Summer","Polo G ~ Martin & Gina",33
"46MX86XQqYCZRvwPpeq4Gi","Sophomore Year","Aliotta Haynes Jeremiah ~ Lake Shore Drive",33
"7KA4W4McWYRpgf0fWsJZWB","Sophomore Year","Tyler, The Creator ~ See You Again (feat. Kali Uchis)",33
"5bJ1DrEM4hNCafcDd1oxHx","Sophomore Year","Mac Miller ~ Self Care",33
"7A20WnLkjtZU2d7hIB6Ziu","Sophomore Year","Roddy Ricch ~ Start Wit Me (feat. Gunna)",33
"4wTMBYRE6xVTIUQ6fEudsJ","10th Grade","Drake ~ Take Care",32
"4X5f3vT8MRuXF68pfjNte5","11th Grade","A$AP Rocky ~ F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",32
"6dGnYIeXmHdcikdzNNDMm2","11th Grade","The Beatles ~ Here Comes The Sun - Remastered 2009",32
"40riOy7x9W7GXjyGp4pjAv","11th Grade","Eagles ~ Hotel California - 2013 Remaster",32
"02pf9lLM8Nb8l4u4ts1GWb","11th Grade","YG ~ My Nigga",32
"6IZvVAP7VPPnsGX6bvgkqg","11th Grade","Kendrick Lamar ~ PRIDE.",32
"7foypmc7KZyU716Yv63BPe","11th Grade","Huncho Jack ~ Saint",32
"6gpcs5eMhJwax4mIfKDYQk","11th Grade","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",32
"5VuxWXbt7XENQCtE9TzpTv","11th Grade","Post Malone ~ Spoil My Night (feat. Swae Lee)",32
"5CQ30WqJwcep0pYcV4AMNc","11th Grade","Led Zeppelin ~ Stairway to Heaven - Remaster",32
"7p4vHnYXkxlzvfePJVpcTr","12th Grade","Childish Gambino ~ Feels Like Summer",32
"5XQMr19TL7Mfksq9zihbOu","12th Grade","Chris Brown ~ Questions",32
"439TlnnznSiBbQbgXiBqAd","9th-10th Summer","Kendrick Lamar ~ m.A.A.d city",32
"6scpNkWEmUxmKY7nYjVLsX","Freshman Year","Travis Scott ~ Apple Pie",32
"4s6LhHAV5SEsOV0lC2tjvJ","Freshman Year","The Mamas & The Papas ~ California Dreamin' - Single Version",32
"2xypqRTnVOL7MjMJ6B79au","Freshman Year","Don Toliver ~ Clap - From Road To Fast 9 Mixtape",32
"3JdwGk8j7lHN5qdzJZklam","Freshman Year","Kid Cudi ~ Lovin' Me (feat. Phoebe Bridgers)",32
"0Epl79nHvdyTdZRAiWpJah","Freshman Year","Kid Cudi ~ REVOFEV",32
"7clUVcSOtkNWa58Gw5RfD4","Freshman Year","Coldplay ~ Speed of Sound",32
"08HPWLi0YmRUStJzkQ1ffh","Freshman Year","Giveon ~ Stuck On You",32
"47Bg6IrMed1GPbxRgwH2aC","Sophomore Year","Rex Orange County ~ Best Friend",32
"1B87ZDrD3Pno9hS4stamWO","Sophomore Year","Future ~ Comin Out Strong (feat. The Weeknd)",32
"6Iw6fQVKZi0fWtEQBrTFcP","Sophomore Year","Bryson Tiller ~ Timeless Interlude",32
"02iYJG3KLBJODa5JkQ4O6y","Sophomore Year","Baby Keem ~ hooligan",32
"2fQrGHiQOvpL9UgPvtYy6G","10th Grade","21 Savage ~ Bank Account",31
"0ENSn4fwAbCGeFGVUbXEU3","10th Grade","Adele ~ Hello",31
"2eAZfqOm4EnOF9VvN50Tyc","10th Grade","Lil Uzi Vert ~ The Way Life Goes (feat. Oh Wonder)",31
"6sy3LkhNFjJWlaeSMNwQ62","11th Grade","OneRepublic ~ Counting Stars",31
"5MxNLUsfh7uzROypsoO5qe","11th Grade","Aerosmith ~ Dream On",31
"5Gu0PDLN4YJeW75PpBSg9p","11th Grade","Hailee Steinfeld ~ Let Me Go (with Alesso, Florida Georgia Line & watt)",31
"4BdGO1CaObRD4La9l5Zanz","11th Grade","Foster The People ~ Sit Next to Me",31
"3yfqSUWxFvZELEM4PmlwIR","11th Grade","Eminem ~ The Real Slim Shady",31
"1D2L6MefbXon28PzIk9I3r","12th Grade","Post Malone ~ 92 Explorer",31
"51EC3I1nQXpec4gDk0mQyP","12th-Freshman Summer","Travis Scott ~ 90210 (feat. Kacy Hill)",31
"7wBJfHzpfI3032CSD7CE2m","12th-Freshman Summer","Travis Scott ~ STARGAZING",31
"75JFxkI2RXiU7L9VXzMkle","12th-Freshman Summer","Coldplay ~ The Scientist",31
"5u5VZaUmYMZiFed9jFWebf","8th Grade","Eric Bellinger ~ Valet (feat. Fetty Wap and 2 Chainz)",31
"2EEeOnHehOozLq4aS0n6SL","9th Grade","KYLE ~ iSpy (feat. Lil Yachty)",31
"5eqK0tbzUPo2SoeZsov04s","9th-10th Summer","21 Savage ~ Bank Account",31
"1Kp6WFxRzc0sRBmGSgIYat","9th-10th Summer","Logic ~ Gang Related",31
"1m8WpLYXEiNVZchsWEcCSy","Freshman Year","Miguel ~ Come Through and Chill (feat. J. Cole & Salaam Remi)",31
"20TYNq9o5sdBAbkCWE9ih7","Freshman Year","Alina Baraz ~ Electric (feat. Khalid)",31
"2ExKb6Ag2WXob6FpkSeXhE","Freshman Year","The Weeknd ~ Save Your Tears",31
"3OaunNUlXXs5e2PXtNAzzG","Freshman Year","RL Grime ~ UCLA",31
"2MIBAmYwiuGoKUlpq9B9sZ","Freshman-Sophomore Summer","Kanye West ~ Can't Tell Me Nothing",31
"1AVm6MTy8qpaFi0gAa7Hlw","Freshman-Sophomore Summer","Jack Harlow ~ SYLVIA (feat. 2forwOyNE)",31
"1AgSUWSzmza5jF6ER5R68v","Freshman-Sophomore Summer","Jack Harlow ~ THRU THE NIGHT (feat. Bryson Tiller)",31
"2ZltjIqztEpZtafc8w0I9t","Sophomore Year","Childish Gambino ~ 3005",31
"6BaCraQ9xeLYg4Sb9TBT2X","Sophomore Year","Calvin Harris ~ Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",31
"3HlK8txWAdtKMrbsqX40pl","Sophomore Year","Mac DeMarco ~ Freaking Out the Neighborhood",31
"0ada5XsQGLPUVbmTCkAP49","Sophomore Year","Juice WRLD ~ Hate The Other Side (with Marshmello & The Kid Laroi)",31
"2InNHqO69Nu6lH8169ncxR","Sophomore Year","Jack Harlow ~ Same Guy (feat. Adam Levine)",31
"3d9DChrdc6BOeFsbrZ3Is0","Sophomore Year","Red Hot Chili Peppers ~ Under the Bridge",31
"6PGoSes0D9eUDeeAafB2As","10th Grade","Kendrick Lamar ~ LOVE. FEAT. ZACARI.",30
"4RIl218uURN8ba6Xd6Te4n","10th Grade","Kendrick Lamar ~ LOYALTY. FEAT. RIHANNA.",30
"4iYRa2btalAzPZoSYfROqF","10th Grade","Kendrick Lamar ~ XXX. FEAT. U2.",30
"1wHZx0LgzFHyeIZkUydNXq","11th Grade","Travis Scott ~ Antidote",30
"6nO3tr47nr2P7f3hXb8JIo","11th Grade","NAV ~ Champion (feat. Travis Scott)",30
"2HbKqm4o0w5wEeEFXm2sD4","11th Grade","Kendrick Lamar ~ Money Trees",30
"124NFj84ppZ5pAxTuVQYCQ","11th Grade","Drake ~ Take Care",30
"2t8yVaLvJ0RenpXUIAC52d","11th Grade","21 Savage ~ a lot",30
"3TLwAp3uX1nKsVxrDhNPOL","12th Grade","Lil Tecca ~ Love Me",30
"6Nle9hKrkL1wQpwNfEkxjh","12th-Freshman Summer","Frank Ocean ~ Chanel",30
"58TaFP5j5i9swOf584yon2","12th-Freshman Summer","Travis Scott ~ HOUSTONFORNICATION",30
"7AzlLxHn24DxjgQX73F9fU","12th-Freshman Summer","Don Toliver ~ No Idea",30
"6HZILIRieu8S0iqY8kIKhj","9th Grade","Kendrick Lamar ~ DNA.",30
"4F7A0DXBrmUAkp32uenhZt","9th Grade","The Weeknd ~ Party Monster",30
"0LJDFZohBgWOMvXQw0cc9W","Freshman Year","BabyJake ~ Cigarettes On Patios",30
"6jiwr6xTHqjdun5d3cEwXV","Freshman Year","Kid Cudi ~ Elsie's Baby Boy (flashback)",30
"7gSQv1OHpkIoAdUiRLdmI6","Freshman Year","Tom Petty ~ I Won't Back Down",30
"4S7YHmlWwfwArgd8LfSPud","Freshman Year","A$AP Rocky ~ L$D",30
"5CFJRZRq6sdKKtRwNPWbYv","Freshman Year","Kid Cudi ~ Show Out (with Skepta & Pop Smoke)",30
"4mU5iXHeLgbR94siF7p1sY","Freshman Year","The Weeknd ~ Six Feet Under",30
"3FtYbEfBqAlGO46NUDQSAt","Freshman-Sophomore Summer","MGMT ~ Electric Feel",30
"7Feaw9WAEREY0DUOSXJLOM","Freshman-Sophomore Summer","Martin Garrix ~ Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)",30
"2dxjKgT0li4qBI3QwuN9Ih","Freshman-Sophomore Summer","Kanye West ~ Touch The Sky",30
"1gnYyhbQVmPskm6idTMrx3","Freshman-Sophomore Summer","Quinn XCII ~ Tourist",30
"4gfv0mYZvVXDJNRt8UjA1q","Sophomore Year","Jack Harlow ~ 9TH GRADE",30
"4JQpghvT0ZH2WLRqzlPUC7","Sophomore Year","The Weeknd ~ House Of Balloons / Glass Table Girls",30
"1Pyxh8ERS8aouSSOQVvVsz","Sophomore Year","Bryce Vine ~ Sour Patch Kids",30
"3lzUeaCbcCDB5IXYfqWRlF","Sophomore-Junior Summer","Kendrick Lamar ~ Silent Hill",30
"3QFInJAm9eyaho5vBzxInN","Sophomore-Junior Summer","Baby Keem ~ family ties (with Kendrick Lamar)",30
"1yxgsra98r3qAtxqiGZPiX","10th Grade","Travis Scott ~ BUTTERFLY EFFECT",29
"1EaKU4dMbesXXd3BrLCtYG","10th Grade","Kendrick Lamar ~ ELEMENT.",29
"2c8sgbZoEanC3QyFNZxUcA","10th Grade","Logic ~ Flexicution",29
"1rfofaqEpACxVEHIZBJe6W","10th Grade","Camila Cabello ~ Havana (feat. Young Thug)",29
"5GXAXm5YOmYT0kL5jHvYBt","10th Grade","The Weeknd ~ I Feel It Coming",29
"77UjLW8j5UAGAGVGhR5oUK","10th Grade","The Weeknd ~ Pray For Me (with Kendrick Lamar)",29
"6gpcs5eMhJwax4mIfKDYQk","10th Grade","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",29
"3yfqSUWxFvZELEM4PmlwIR","10th Grade","Eminem ~ The Real Slim Shady",29
"6y6jbcPG4Yn3Du4moXaenr","10th Grade","blackbear ~ idfc",29
"2Ch7LmS7r2Gy2kc64wv3Bz","11th Grade","The Weeknd ~ Die For You",29
"4XNrMwGx1SqP01sqkGTDmo","11th Grade","Maroon 5 ~ One More Night",29
"7t2bFihaDvhIrd2gn2CWJO","11th Grade","Ty Dolla $ign ~ Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",29
"5jyyPsIGM2yqkZN9R3TmvN","11th Grade","Khalid ~ The Ways (with Swae Lee)",29
"2qwYI0iwHZbFXZzq0QGgMP","11th Grade","Ansel Elgort ~ You Can Count On Me",29
"4n1bdaKwynQndm47x5HqWX","12th Grade","Drake ~ Blue Tint",29
"5xjei7JnROsAzLY2a7RdZU","12th Grade","Lil Tecca ~ Shots",29
"7a86XRg84qjasly9f6bPSD","12th Grade","fun. ~ We Are Young (feat. Janelle Monae)",29
"5aFoXADqE288FAlbXYmcy6","12th-Freshman Summer","The Weeknd ~ Escape From LA",29
"3JvrhDOgAt6p7K8mDyZwRd","12th-Freshman Summer","Vance Joy ~ Riptide",29
"0FE9t6xYkqWXU2ahLh6D8X","9th Grade","Ed Sheeran ~ Shape of You",29
"1zayuwd1YLZsYDArkruHdL","9th-10th Summer","Kendrick Lamar ~ The Heart Part 4",29
"4D6TpthzUVNTjWQqfBW5Kb","Freshman Year","Kanye West ~ All Of The Lights (Interlude)",29
"1UGD3lW3tDmgZfAVDh6w7r","Freshman Year","Kanye West ~ Devil In A New Dress",29
"3sTN90bIP2cJ1783ctHykO","Freshman Year","Mura Masa ~ Love$ick (feat. A$AP Rocky)",29
"6nek1Nin9q48AVZcWs9e9D","Freshman Year","Coldplay ~ Paradise",29
"5WoaF1B5XIEnWfmb5NZikf","Freshman Year","Miguel ~ Sky Walker (feat. Travis Scott)",29
"6SNUuxeg0NWXSEkFirAkAM","Freshman Year","The Weeknd ~ The Hills - RL Grime Remix",29
"3aBL75wBGHJnskegE9jyhb","Sophomore Year","Roddy Ricch ~ Boom Boom Room",29
"0awZwmlC6pxH65KTZpadmX","Sophomore Year","Briston Maroney ~ Freakin' Out On the Interstate",29
"5iSEsR6NKjlC9SrIJkyL3k","Sophomore Year","Kid Cudi ~ Pursuit Of Happiness (Nightmare)",29
"0PJIbOdMs3bd5AT8liULMQ","Sophomore Year","Jeremih ~ oui",29
"22L7bfCiAkJo5xGSQgmiIO","10th Grade","Kanye West ~ All Of The Lights",28
"3s4U7OHV7gnj42VV72eSZ6","10th Grade","Clean Bandit ~ Rather Be (feat. Jess Glynne)",28
"49ySwzAyvxcNXOkOP6ZB1L","10th Grade","Drake ~ The Motto",28
"0dbTQYW3Ad1FTzIA9t90E8","11th Grade","Lil Wayne ~ Mona Lisa (feat. Kendrick Lamar)",28
"1LmN9SSHISbtp9LoaR5ZVJ","11th Grade","Maroon 5 ~ Payphone",28
"5NhlpQ6BOIz3S5welptk1W","11th Grade","Childish Gambino ~ Sober",28
"6y6jbcPG4Yn3Du4moXaenr","11th Grade","blackbear ~ idfc",28
"0m1KYWlT6LhFRBDVq9UNx4","12th Grade","Drake ~ HYFR (Hell Ya Fucking Right)",28
"4FpfU1O7WCLBnmwu5XAFk4","12th Grade","Zacari ~ Redemption Interlude",28
"3QzAOrNlsabgbMwlZt7TAY","12th-Freshman Summer","Mustard ~ Ballin' (with Roddy Ricch)",28
"6sy3LkhNFjJWlaeSMNwQ62","12th-Freshman Summer","OneRepublic ~ Counting Stars",28
"1kxeWHF9PrCVZHvVskv8lg","12th-Freshman Summer","Kanye West ~ Love Lockdown",28
"6IZvVAP7VPPnsGX6bvgkqg","12th-Freshman Summer","Kendrick Lamar ~ PRIDE.",28
"6gBFPUFcJLzWGx4lenP6h2","12th-Freshman Summer","Travis Scott ~ goosebumps",28
"20dP2DaMHIAmwWAbp7peSr","12th-Freshman Summer","Young Thug ~ pick up the phone",28
"2iuZJX9X9P0GKaE93xcPjk","9th Grade","Maroon 5 ~ Sugar",28
"0y9uTzK9cNKSAEHnpeRG8C","9th-10th Summer","Kendrick Lamar ~ DUCKWORTH.",28
"1EaKU4dMbesXXd3BrLCtYG","9th-10th Summer","Kendrick Lamar ~ ELEMENT.",28
"62vpWI1CHwFy7tMIcSStl8","9th-10th Summer","J. Cole ~ No Role Modelz",28
"2eMwDehkIC1j68U6FA3Eiq","9th-10th Summer","Lil Uzi Vert ~ XO TOUR Llif3",28
"3s7MCdXyWmwjdcWh7GWXas","Freshman Year","Kanye West ~ Violent Crimes",28
"2rxp56vVQp1zzumJ0eHLmw","Freshman Year","Coldplay ~ X&Y",28
"3sTN90bIP2cJ1783ctHykO","Freshman-Sophomore Summer","Mura Masa ~ Love$ick (feat. A$AP Rocky)",28
"2iUmqdfGZcHIhS3b9E9EWq","Sophomore Year","Neon Trees ~ Everybody Talks",28
"1QEEqeFIZktqIpPI4jSVSF","Sophomore Year","Boston ~ More Than a Feeling",28
"70C4NyhjD5OZUMzvWZ3njJ","Sophomore Year","Billy Joel ~ Piano Man",28
"5QO79kh1waicV47BqGRL3g","Sophomore Year","The Weeknd ~ Save Your Tears",28
"5r5Lj2MkgwQJz6TaBdL865","Sophomore Year","Cage The Elephant ~ Spiderhead",28
"5lFDtgWsjRJu8fPOAyJIAK","10th Grade","Drake ~ Back To Back",27
"7AQim7LbvFVZJE3O8TYgf2","10th Grade","XXXTENTACION ~ Fuck Love (feat. Trippie Redd)",27
"1GtVGc1UYin3zpMUdNSSpM","10th Grade","Logic ~ Midnight",27
"5XQMr19TL7Mfksq9zihbOu","10th Grade","Chris Brown ~ Questions",27
"0LS7HtDi9cvtXkfFs6xSMG","10th Grade","Childish Gambino ~ Redbone",27
"5ujh1I7NZH5agbwf7Hp8Hc","10th Grade","Kendrick Lamar ~ Swimming Pools (Drank) - Extended Version",27
"6rOydmHaiRvx1UMBCxbmb6","10th Grade","Machine Gun Kelly ~ Trap Paris (feat. Quavo & Ty Dolla $ign)",27
"1xpXnpIpuvzpx9jz15baJF","11th Grade","NAV ~ Call Me",27
"20TYNq9o5sdBAbkCWE9ih7","11th Grade","Alina Baraz ~ Electric (feat. Khalid)",27
"6V1bu6o1Yo5ZXnsCJU8Ovk","11th Grade","Maroon 5 ~ Girls Like You (feat. Cardi B) - Cardi B Version",27
"1JIgaRnqtzS7DuGM3hVZU9","11th Grade","Logic ~ Keanu Reeves",27
"3Q3myFA7q4Op95DOpHplaY","11th Grade","blackbear ~ do re mi",27
"6vWEAOUSxohKxhp0K1BsxL","11th-12th Summer","YNW Melly ~ Mixed Personalities (feat. Kanye West)",27
"3QzAOrNlsabgbMwlZt7TAY","12th Grade","Mustard ~ Ballin' (with Roddy Ricch)",27
"62vpWI1CHwFy7tMIcSStl8","12th Grade","J. Cole ~ No Role Modelz",27
"72XxzjvIBR0TKljL0ETcGQ","12th Grade","Ryan Trey ~ Nowhere To Run",27
"0ct6r3EGTcMLPtrXHDvVjc","12th Grade","Avicii ~ The Nights",27
"2wAJTrFhCnQyNSD3oUgTZO","12th Grade","J. Cole ~ Work Out",27
"48RN2EOOyG2Gs5Pyla7ZJj","12th Grade","Drake ~ Worst Behavior",27
"7hDVYcQq6MxkdJGweuCtl9","12th Grade","Billie Eilish ~ ocean eyes",27
"2cYqizR4lgvp4Qu6IQ3qGN","12th-Freshman Summer","Travis Scott ~ BUTTERFLY EFFECT",27
"6wpx4u1PeQlXEvZMPQ49sU","12th-Freshman Summer","Crystal Fighters ~ Love Natural",27
"4rHZZAmHpZrA3iH5zx8frV","12th-Freshman Summer","Justin Timberlake ~ Mirrors",27
"3iVcZ5G6tvkXZkZKlMpIUs","9th-10th Summer","Kendrick Lamar ~ Alright",27
"6SwRhMLwNqEi6alNPVG00n","9th-10th Summer","Kendrick Lamar ~ LOYALTY. FEAT. RIHANNA.",27
"2Y0wPrPQBrGhoLn14xRYCG","Freshman Year","Juice WRLD ~ Come & Go (with Marshmello)",27
"6VRwEqn7BvsN0dChfDrMAf","Freshman Year","6ix9ine ~ KIKA",27
"1EoHEkVcysf4WVDx6r9WzQ","Freshman Year","Drake ~ Over",27
"1LmN9SSHISbtp9LoaR5ZVJ","Freshman Year","Maroon 5 ~ Payphone",27
"3FCto7hnn1shUyZL42YgfO","Freshman Year","Billy Joel ~ Piano Man",27
"1xYpVRspgaLxdJLOTQkTjg","Freshman Year","Travis Scott ~ STOP TRYING TO BE GOD",27
"6vt0I1cw1YmAIKDJvHVIM5","Freshman Year","Justin Timberlake ~ Suit & Tie (feat. Jay-Z)",27
"7a86XRg84qjasly9f6bPSD","Freshman Year","fun. ~ We Are Young (feat. Janelle Monae)",27
"4gfv0mYZvVXDJNRt8UjA1q","Freshman-Sophomore Summer","Jack Harlow ~ 9TH GRADE",27
"2SAqBLGA283SUiwJ3xOUVI","Freshman-Sophomore Summer","Drake ~ Laugh Now Cry Later (feat. Lil Durk)",27
"6b5P51m8xx2XA6U7sdNZ5E","Sophomore Year","The Weeknd ~ Alone Again",27
"5WNYg3usc6H8N3MBEp4zVk","Sophomore Year","Tyler, The Creator ~ Boredom (feat. Rex Orange County & Anna of the North)",27
"6RD9GItAGZ3gbUbx14okHF","Sophomore Year","Majid Jordan ~ One I Want (feat. PARTYNEXTDOOR)",27
"5WoaF1B5XIEnWfmb5NZikf","Sophomore Year","Miguel ~ Sky Walker (feat. Travis Scott)",27
"0UTyLmkQgPOEIz95OVAJTR","Sophomore Year","Baby Keem ~ range brothers (with Kendrick Lamar)",27
"7unx2Rvsq8D0RfOLRXclTA","Sophomore-Junior Summer","Kendrick Lamar ~ For Sale? - Interlude",27
"4qKcDkK6siZ7Jp1Jb4m0aL","10th Grade","BlocBoy JB ~ Look Alive (feat. Drake)",26
"3UmaczJpikHgJFyBTAJVoz","10th Grade","Eminem ~ Stan",26
"76hfruVvmfQbw0eYn1nmeC","11th Grade","DNCE ~ Cake By The Ocean",26
"7u90MSvVyEjL0c8icaE7jl","11th Grade","Logic ~ Contra",26
"7AQim7LbvFVZJE3O8TYgf2","11th Grade","XXXTENTACION ~ Fuck Love (feat. Trippie Redd)",26
"4EWCNWgDS8707fNSZ1oaA5","11th Grade","Kanye West ~ Heartless",26
"20dP2DaMHIAmwWAbp7peSr","11th Grade","Young Thug ~ pick up the phone",26
"1NrJYpdAi7uosDRPmSYrsG","12th Grade","OneRepublic ~ Apologize",26
"3eekarcy7kvN4yt5ZFzltW","12th Grade","Travis Scott ~ HIGHEST IN THE ROOM",26
"76iVOVsliCHlWqKuDnCfhE","12th Grade","Zacari ~ Redemption (with Babes Wodumo)",26
"26Ke3Jpz2WY7sV1Yojgz2p","12th Grade","Dizaro ~ Sunny Day",26
"4EWCNWgDS8707fNSZ1oaA5","12th-Freshman Summer","Kanye West ~ Heartless",26
"2rMFawCg4BW65jzbwztXAV","12th-Freshman Summer","Travis Scott ~ Oh My Dis Side (feat. Quavo)",26
"3DK6m7It6Pw857FcQftMds","12th-Freshman Summer","Kanye West ~ Runaway",26
"1HOUzEsetdIPSpAgRPhZQt","9th-10th Summer","Trey Songz ~ Nobody Else but You",26
"4bb94wZVF1cX66vQjNeJTX","Freshman Year","Selena Gomez ~ A Sweeter Place (feat. Kid Cudi)",26
"22UDw8rSfLbUsaAGTXQ4Z8","Freshman Year","Estelle ~ American Boy",26
"4IIuCotvqijraSdnVLaFnM","Freshman Year","Kid Cudi ~ Beautiful Trip",26
"6FIsKBZc3EHaTvWndQajIF","Freshman Year","Don Toliver ~ Diva",26
"6XkuklKiHYVTlVvWlTgQYP","Freshman Year","Kid Cudi ~ Erase Me - Main",26
"4EWCNWgDS8707fNSZ1oaA5","Freshman Year","Kanye West ~ Heartless",26
"2DQNYMRjisN3KAPj1bEwOI","Freshman Year","Internet Money ~ Lemonade (feat. Gunna, Don Toliver & NAV)",26
"2Iq6HhIquO7JKr0KfTNLzU","Freshman Year","Saint Motel ~ My Type",26
"4nuAslShoN77tq12fzwjUq","Freshman Year","Kid Cudi ~ Sad People",26
"3AJwUDP919kvQ9QcozQPxg","Freshman Year","Coldplay ~ Yellow",26
"5nayhWICkQGMTkisxVMbRw","Freshman-Sophomore Summer","Playboi Carti ~ FlatBed Freestyle",26
"3FtYbEfBqAlGO46NUDQSAt","Sophomore Year","MGMT ~ Electric Feel",26
"6Hfu9sc7jvv6coyy2LlzBF","Sophomore Year","Kanye West ~ Hurricane",26
"4pAl7FkDMNBsjykPXo91B3","Sophomore Year","Rihanna ~ Needed Me",26
"2e99VkUhB9ydNPYdfbNxCx","Sophomore Year","Ben Platt ~ Vienna",26
"3nAq2hCr1oWsIU54tS98pL","Sophomore Year","Kanye West ~ Waves",26
"3gJDgenxLephg09x86IxPs","Sophomore-Junior Summer","Joey Bada$$ ~ TEMPTATION",26
"3iVcZ5G6tvkXZkZKlMpIUs","10th Grade","Kendrick Lamar ~ Alright",25
"22VdIZQfgXJea34mQxlt81","10th Grade","The Weeknd ~ Can't Feel My Face",25
"7u90MSvVyEjL0c8icaE7jl","10th Grade","Logic ~ Contra",25
"1nMYtxDrONcoGnKRvxTwPv","10th Grade","blackbear ~ i miss the old u",25
"2c8sgbZoEanC3QyFNZxUcA","11th Grade","Logic ~ Flexicution",25
"3AGOgQzp0YcPH41u9p7dOp","11th Grade","The Wanted ~ Glad You Came",25
"7rC5Pl8rQSX4myONQHYPBK","11th Grade","Drake ~ Mob Ties",25
"0qdQUeKVyevrbKhAo0ibxS","11th Grade","George Harrison ~ My Sweet Lord - Remastered 2014",25
"4Hi4e6G8gvKgbYujB3J4yX","11th Grade","Logic ~ Pretty Young Girl",25
"4MhTFsyqIJnjsOweVcU8ug","11th Grade","Guns N' Roses ~ Sweet Child O' Mine",25
"1kBbgxAUc4HQv7cgIayIDH","11th-12th Summer","Lil Tecca ~ Ransom",25
"22L7bfCiAkJo5xGSQgmiIO","12th Grade","Kanye West ~ All Of The Lights",25
"0N6vS1UdWM6mIEcJYyjCr4","12th Grade","NoMBe ~ Drama (feat. Big Data)",25
"0DJBgBiYeSn6n1AXAkFVE8","12th Grade","Jorja Smith ~ I Am",25
"2FRnf9qhLbvw8fu4IBXx78","12th Grade","Wham! ~ Last Christmas",25
"50kpGaPAhYJ3sGmk6vplg0","12th Grade","Justin Bieber ~ Love Yourself",25
"2KpCpk6HjXXLb7nnXoXA5O","12th Grade","JAY-Z ~ Ni**as In Paris",25
"2tPcTFiQF9MbVUyjZ3zDhA","12th Grade","SOB X RBE ~ Paramedic!",25
"735RSTb2xbtWbDtKD9XDYi","12th Grade","Internet Money ~ Somebody",25
"11kDth1aKUEUMq9r1pqyds","12th-Freshman Summer","Travis Scott ~ 5% TINT",25
"22L7bfCiAkJo5xGSQgmiIO","12th-Freshman Summer","Kanye West ~ All Of The Lights",25
"40U8d12pC5UHqmHwXjHjjl","12th-Freshman Summer","The Weeknd ~ Repeat After Me (Interlude)",25
"20MuVazoNMv6xjKPnRFOxG","12th-Freshman Summer","Travis Scott ~ WAKE UP",25
"69kOkLUCkxIZYexIgSG8rq","9th Grade","Daft Punk ~ Get Lucky (feat. Pharrell Williams and Nile Rodgers)",25
