"Season","Album","Plays"
"Summer","Kid Cudi ~ Indicud",74
"Winter","Juice WRLD, Future ~ Future & Juice WRLD Present... WRLD ON DRUGS",74
"Winter","BROCKHAMPTON ~ SATURATION",74
"Winter","Grouplove ~ This Is This",74
"Fall","Lil Uzi Vert ~ Eternal Atake",73
"Fall","Free Nationals ~ Free Nationals",73
"Spring","Mick Jenkins ~ Pieces of a Man",73
"Summer","SiR ~ November",73
"Summer","NxWorries, Knxwledge, Anderson .Paak ~ Yes Lawd!",73
"Winter","Earl Sweatshirt ~ Some Rap Songs",73
"Fall","Migos ~ Culture",72
"Fall","Kirk Knight ~ IIWII",72
"Fall","tobi lou ~ tobi lou and the Juice",72
"Summer","Post Malone ~ Hollywood's Bleeding",72
"Summer","Eminem ~ Kamikaze",72
"Summer","Kendrick Lamar ~ untitled unmastered.",72
"Fall","Dave East ~ Paranoia: A True Story",71
"Spring","redveil ~ learn 2 swim",71
"Summer","Kid Cudi ~ Man On the Moon: The End of Day",71
"Winter","The Weeknd ~ Starboy",71
"Fall","Lil Uzi Vert ~ The Perfect LUV Tape",70
"Spring","Childish Gambino ~ Because the Internet",70
"Spring","Smokepurpp, Murda Beatz ~ Bless Yo Trap",70
"Spring","Quality Control, Migos ~ Quality Control: Control the Streets, Vol. 1",70
"Spring","Jack Harlow ~ Sweet Action",70
"Winter","Ty Dolla $ign ~ Beach House 3",70
"Winter","Jazz Cartier ~ Hotel Paranoia",70
"Winter","Drake ~ More Life",70
"Fall","Mac Miller ~ Faces",69
"Fall","MihTy ~ MIH-TY",69
"Fall","BROCKHAMPTON ~ SATURATION",69
"Spring","Future ~ FUTURE",69
"Spring","VIC MENSA ~ The Autobiography",69
"Spring","whiterosemoxie ~ grae ceilings",69
"Summer","Lil Uzi Vert ~ Eternal Atake - LUV vs. The World 2",69
"Spring","Kendrick Lamar, Jay Rock, James Blake, Future ~ Black Panther The Album Music From And Inspired By",68
"Summer","Khalid ~ American Teen",68
"Summer","Polo G ~ THE GOAT",68
"Winter","Roddy Ricch ~ LIVE LIFE FAST",68
"Winter","Ramzoid ~ WORLD",68
"Fall","Anderson .Paak ~ Ventura",67
"Winter","A$AP Mob ~ Cozy Tapes, Vol. 1: Friends",67
"Spring","Kanye West ~ Late Registration",66
"Winter","Kenny Beats, 03 Greedo ~ Netflix & Deal",66
"Winter","Jaden ~ SYRE",66
"Fall","BROCKHAMPTON ~ SATURATION II",65
"Spring","NAV ~ RECKLESS",65
"Spring","Logic ~ Under Pressure",65
"Summer","A$AP Rocky ~ LONG.LIVE.A$AP",65
"Winter","Trippie Redd ~ A Love Letter to You 4",65
"Fall","A$AP Mob ~ Cozy Tapes, Vol. 2: Too Cozy",64
"Fall","Gunna ~ Drip or Drown 2",64
"Spring","Young Thug ~ BEAUTIFUL THUGGER GIRLS",64
"Spring","Gucci Mane ~ Droptopwop",64
"Spring","Drake ~ Nothing Was the Same",64
"Summer","Earl Sweatshirt ~ SICK!",64
"Fall","T-Pain ~ Oblivion",63
"Spring","Ty Dolla $ign ~ Beach House 3",63
"Spring","Felly ~ Mariposa",63
"Spring","Snoop Dogg ~ Neva Left",63
"Spring","Wallows ~ Tell Me That It's Over",63
"Spring","Statik Selektah, Kota the Friend ~ To Kill a Sunrise",63
"Summer","Drake ~ More Life",63
"Winter","Denzel Curry ~ TA13OO",63
"Winter","Mick Jenkins ~ Wave[s]",63
"Fall","Tyler, The Creator ~ CALL ME IF YOU GET LOST",62
"Fall","Meek Mill ~ Championships",62
"Fall","Drake, 21 Savage ~ Her Loss",62
"Fall","Lil Baby ~ My Turn",62
"Fall","Young Thug ~ On the Rvn",62
"Spring","Joyner Lucas ~ Along Came Joyner",62
"Spring","Rick Ross ~ Rather You Than Me",62
"Spring","Fun. ~ Some Nights",62
"Spring","Joey Bada$$ ~ Summer Knights",62
"Spring","Mac Miller ~ Swimming",62
"Spring","Smino ~ blkjuptr ",62
"Summer","Mir Fontane ~ Macaroni Tony",62
"Summer","Mike WiLL Made-It ~ Ransom 2",62
"Summer","JPEGMAFIA ~ Veteran",62
"Summer","redveil ~ learn 2 swim",62
"Winter","Tyler, The Creator ~ CALL ME IF YOU GET LOST",62
"Winter","Travis Scott, JACKBOYS ~ JACKBOYS",62
"Winter","2 Chainz ~ Rap or Go to the League",62
"Winter","Rich The Kid ~ The World Is Yours",62
"Fall","J. Cole ~ KOD",61
"Fall","Dro Kenji ~ LOST IN HERE",61
"Fall","Chester Watson ~ Project 0",61
"Fall","Young Thug ~ So Much Fun",61
"Spring","J. Cole ~ The Off-Season",61
"Spring","whiterosemoxie ~ Twotone",61
"Summer","The Weeknd ~ Dawn FM",61
"Summer","Earl Sweatshirt ~ Doris",61
"Summer","Future ~ FUTURE",61
"Summer","French Montana ~ Jungle Rules",61
"Summer","BROCKHAMPTON ~ iridescence",61
"Winter","Mick Jenkins ~ Elephant in the Room",61
"Fall","Kota the Friend ~ Foto",60
"Fall","Jretro ~ Retro",60
"Fall","The Beatles ~ Sgt. Pepper's Lonely Hearts Club Band",60
"Spring","Fleetwood Mac ~ Greatest Hits",60
"Spring","Pusha T ~ It's Almost Dry",60
"Summer","Drake ~ If You're Reading This It's Too Late",60
"Summer","Nas ~ NASIR",60
"Summer","Buddy ~ Superghetto",60
"Spring","Logic ~ Everybody",59
"Spring","Pop Smoke, Nigo ~ I Know NIGO!",59
"Summer","Kevin Abstract ~ American Boyfriend: A Suburban Love Story",59
"Summer","Saba ~ Few Good Things",59
"Summer","Jack Harlow ~ Gazebo",59
"Summer","Madvillain, Madlib, MF DOOM ~ Madvillainy",59
"Summer","YG ~ STAY DANGEROUS",59
"Winter","Trippie Redd ~ A Love Letter to You 2",59
"Winter","Smino ~ NOIR",59
"Winter","Ariana Grande ~ thank u, next",59
"Fall","Bryson Tiller ~ A Different Christmas",58
"Fall","YBN Nahmir ~ YBN: The Mixtape",58
"Summer","Joey Bada$$ ~ B4.Da.$$",58
"Summer","Young Thug ~ JEFFERY",58
"Summer","KIDS SEE GHOSTS ~ KIDS SEE GHOSTS",58
"Summer","6LACK ~ Prblms - Single",58
"Summer","Lil Uzi Vert ~ The Perfect LUV Tape",58
"Winter","Joey Bada$$ ~ B4.Da.$$",58
"Winter","Kirk Knight ~ Black Noise",58
"Winter","6LACK ~ FREE 6LACK",58
"Winter","Playboi Carti ~ Playboi Carti",58
"Fall","Flatbush Zombies ~ 3001: A Laced Odyssey",57
"Fall","Dro Kenji ~ ANYWHERE BUT HERE",57
"Fall","Denzel Curry ~ TA13OO",57
"Fall","The 1975 ~ The 1975",57
"Spring","Patrick Cc: ~ Launch Sequence",57
"Summer","21 Savage ~ Issa Album",57
"Summer","MadeinTYO ~ True's World",57
"Summer","Vince Staples ~ Vince Staples",57
"Winter","Athan ~ Lifeless - Single",57
"Winter","Madvillain, Madlib, MF DOOM ~ Madvillainy",57
"Winter","Kid Cudi ~ Man On the Moon III: The Chosen",57
"Fall","Big Sean ~ Dark Sky Paradise",56
"Fall","Tee Grizzley ~ Still My Moment",56
"Fall","Smino ~ Trina - Single",56
"Spring","Vince Staples ~ RAMONA PARK BROKE MY HEART",56
"Spring","Lil Skies ~ Shelby",56
"Summer","Nyck @ Knight ~ Nyck @ Knight",56
"Winter","Tyler, The Creator ~ Flower Boy",56
"Winter","Jack Harlow ~ Gazebo",56
"Winter","Buddy ~ Harlan & Alondra",56
"Winter","whiterosemoxie ~ TROJAN",56
"Fall","Verzache ~ My Head Is a Moshpit",55
"Spring","Future ~ 56 Nights",55
"Spring","Logic ~ Bobby Tarantino",55
"Spring","BROCKHAMPTON ~ SATURATION II",55
"Summer","A Boogie wit da Hoodie ~ Artist 2.0",55
"Summer","Smino ~ NOIR",55
"Fall","JID ~ The Never Story",54
"Spring","Rae Sremmurd ~ SremmLife",54
"Summer","J. Cole ~ KOD",54
"Summer","Denzel Curry ~ Melt My Eyez See Your Future",54
"Summer","Wallows ~ Tell Me That It's Over",54
"Summer","Meek Mill ~ Wins & Losses",54
"Winter","Trippie Redd ~ LIFE'S A TRIP",54
"Fall","Rick Ross ~ Rather You Than Me",53
"Spring","Travis Scott ~ Butterfly Effect - Single",53
"Spring","Future ~ Future Hndrxx Presents: The WIZRD",53
"Spring","Jonah Zed ~ Horizons - Single",53
"Spring","2 Chainz ~ Pretty Girls Like Trap Music",53
"Summer","Juice WRLD ~ Death Race for Love",53
"Summer","6LACK ~ East Atlanta Love Letter",53
"Summer","whiterosemoxie ~ TROJAN",53
"Winter","Comethazine ~ Bawskee 2",53
"Winter","Mac Miller ~ The Divine Feminine",53
"Winter","JID ~ The Forever Story",53
"Fall","Future ~ DS2",52
"Spring","Daniel Caesar ~ CASE STUDY 01",52
"Summer","Beast Coast ~ Escape From New York",52
"Summer","Isaiah Rashad ~ Smile - Single",52
"Summer","nothing,nowhere. ~ Trauma Factory",52
"Winter","A$AP Mob ~ Cozy Tapes, Vol. 2: Too Cozy",52
"Winter","Aries ~ DITTO - Single",52
"Winter","Lil Skies ~ Shelby",52
"Winter","VIC MENSA ~ The Autobiography",52
"Winter","Rich The Kid ~ The World Is Yours 2",52
"Fall","Earl Sweatshirt ~ Doris",51
"Fall","Lil Yachty ~ Nuthin' 2 Prove",51
"Spring","Big K.R.I.T. ~ 4eva Is a Mighty Long Time",51
"Spring","A$AP Rocky ~ LONG.LIVE.A$AP",51
"Spring","Grouplove ~ Never Trust a Happy Song",51
"Summer","Cage the Elephant ~ Melophobia",51
"Summer","A$AP Ferg ~ Still Striving",51
"Winter","Young Thug ~ BEAUTIFUL THUGGER GIRLS",51
"Winter","A Tribe Called Quest ~ We Got It from Here... Thank You 4 Your Service",51
"Fall","Arctic Monkeys ~ AM",50
"Fall","Kanye West ~ JESUS IS KING",50
"Spring","Dave East ~ Kairi Chanel",50
"Spring","Drake ~ Scorpion",50
"Spring","Eminem ~ The Marshall Mathers LP2",50
"Summer","Gunna ~ Drip or Drown 2",50
"Summer","Rich The Kid ~ The World Is Yours",50
"Winter","MAVI ~ Let the Sun Talk",50
"Winter","Future ~ Life Is Good (feat. Drake) - Single",50
"Winter","Lil Yachty ~ Teenage Emotions",50
"Fall","Aries ~ CONVERSATIONS - Single",49
"Fall","Jazz Cartier ~ Fleurever",49
"Fall","Cage the Elephant ~ Melophobia",49
"Fall","Baby Keem ~ The Melodic Blue",49
"Spring","Aries ~ BELIEVE IN ME, WHO BELIEVES IN YOU",49
"Spring","Patrick Cc:, Jonah Zed ~ Bound 2 Fall - Single",49
"Spring","Amine ~ Good For You",49
"Spring","Buddy ~ Superghetto",49
"Spring","whiterosemoxie ~ Whitegold - Single",49
"Summer","Travis Scott ~ ",49
"Summer","Swae Lee, Khalid ~ Black Panther The Album Music From And Inspired By",49
"Summer","JID ~ DiCaprio 2",49
"Summer","Grouplove ~ Never Trust a Happy Song",49
"Winter","Lil Baby, Gunna ~ Drip Harder",49
"Fall","The Black Keys ~ Brothers",48
"Fall","Tory Lanez ~ DAYSTAR",48
"Fall","Amine ~ Good For You",48
"Fall","Madvillain, Madlib, MF DOOM ~ Madvillainy",48
"Spring","Migos ~ Culture",48
"Spring","Khalid ~ Free Spirit",48
"Spring","Hippo Campus ~ LP3",48
"Spring","Roddy Ricch ~ Please Excuse Me For Being Antisocial",48
"Summer","J. Cole ~ 4 Your Eyez Only",48
"Summer","Future ~ Future Hndrxx Presents: The WIZRD",48
"Winter","The Beatles ~ Abbey Road (Remastered)",48
"Winter","Felly ~ Bad Radio",48
"Winter","Slim Jxmmi ~ Brxnks Truck (feat. Rae Sremmurd) - Single",48
"Winter","Mir Fontane ~ Macaroni Tony",48
"Fall","Rich Brian ~ Amen",47
"Fall","Young Thug ~ BEAUTIFUL THUGGER GIRLS",47
"Fall","Red Hot Chili Peppers ~ Greatest Hits",47
"Fall","Tom The Mail Man ~ Sunset Visionary, Vol. 2",47
"Fall","VIC MENSA ~ The Autobiography",47
"Fall","Action Bronson ~ White Bronco",47
"Spring","A$AP Mob ~ Cozy Tapes, Vol. 2: Too Cozy",47
"Spring","Macklemore & Ryan Lewis ~ This Unruly Mess I've Made",47
"Summer","The Black Keys ~ Brothers",47
"Winter","Kirk Knight ~ Late Knight Special",47
"Winter","Flatbush Zombies ~ Vacation In Hell",47
"Winter","Ski Mask the Slump God ~ You Will Regret",47
"Fall","Logic ~ Bobby Tarantino",46
"Fall","Aries ~ GENIE - Single",46
"Fall","Post Malone ~ Stoney",46
"Fall","A$AP Rocky ~ TESTING",46
"Fall","Danny Brown ~ uknowhatimsayin?",46
"Spring","Frank Ocean ~ Channel ORANGE",46
"Summer","Jonah Zed ~ Horizons - Single",46
"Summer","Jazz Cartier ~ Hotel Paranoia",46
"Summer","Dave East ~ Kairi Chanel",46
"Winter","Amine ~ Good For You",46
"Winter","BROCKHAMPTON ~ SATURATION II",46
"Spring","Dr. Dre ~ 2001 (Instrumentals Only)",45
"Spring","A Boogie wit da Hoodie ~ Artist 2.0",45
"Spring","Drake ~ Certified Lover Boy",45
"Spring","No Fun Haus ~ Falling Down - Single",45
"Spring","Danny Brown ~ XXX",45
"Summer","Aries ~ BELIEVE IN ME, WHO BELIEVES IN YOU",45
"Summer","Jack Harlow ~ Come Home The Kids Miss You",45
"Summer","Gunna ~ DRIP SEASON 4EVER",45
"Summer","Drake ~ Nothing Was the Same",45
"Summer","Rich The Kid ~ The World Is Yours 2",45
"Summer","Kanye West, JAY-Z ~ Watch the Throne",45
"Winter","Juice WRLD ~ Fighting Demons",45
"Winter","Kota the Friend ~ Foto",45
"Fall","Khalid ~ American Teen",44
"Fall","Ramzoid ~ Castle - Single",44
"Fall","Travis Scott, Quality Control, Offset ~ Quality Control: Control the Streets, Vol. 1",44
"Spring","SiR ~ November",44
"Spring","Beach House ~ Teen Dream",44
"Summer","Hippo Campus ~ LP3",44
"Summer","Jack Harlow ~ Sweet Action",44
"Winter","Cage the Elephant ~ Melophobia",44
"Winter","Metro Boomin ~ NOT ALL HEROES WEAR CAPES",44
"Winter","The 1975 ~ The 1975",44
"Fall","6ix9ine ~ DUMMY BOY",43
"Fall","Tyler, The Creator ~ IGOR",43
"Fall","DaBaby ~ KIRK",43
"Fall","Jaden ~ The Sunset Tapes: A Cool Tape Story",43
"Spring","Flatbush Zombies ~ 3001: A Laced Odyssey",43
"Spring","Offset ~ FATHER OF 4",43
"Spring","Kill Jasper ~ Kill",43
"Spring","Of Monsters and Men ~ My Head Is an Animal",43
"Spring","Amine ~ ONEPOINTFIVE",43
"Spring","Young Thug, Future ~ SUPER SLIMEY",43
"Summer","Calvin Harris ~ Funk Wav Bounces, Vol. 1",43
"Summer","JID ~ The Forever Story",43
"Summer","Joey Bada$$ ~ Waves - Single",43
"Winter","Logic ~ Bobby Tarantino",43
"Winter","The Black Keys ~ Brothers",43
"Winter","Ab-Soul ~ Do What Thou Wilt",43
"Fall","BROCKHAMPTON ~ iridescence",42
"Spring","Lil Baby, Gunna ~ Drip Harder",42
"Spring","Desiigner ~ L.O.D.",42
"Summer","Migos ~ Culture",42
"Summer","H.E.R. ~ I Used to Know Her: The Prelude",42
"Summer","Post Malone ~ Twelve Carat Toothache",42
"Summer","Flatbush Zombies ~ Vacation In Hell",42
"Winter","J. Cole ~ 4 Your Eyez Only",42
"Winter","Ahmir ~ Aim to Kill",42
"Winter","Vince Staples ~ Big Fish Theory",42
"Winter","Juice WRLD ~ Goodbye & Good Riddance",42
"Winter","Nas ~ Illmatic XX",42
"Winter","Dave East ~ Paranoia: A True Story",42
"Fall","Dr. Dre ~ 2001",41
"Fall","Metro Boomin, Big Sean ~ Double Or Nothing",41
"Fall","Brent Faiyaz ~ WASTELAND",41
"Spring","Trippie Redd ~ A Love Letter to You 3",41
"Spring","Pusha T ~ My Name Is My Name",41
"Spring","Zacari ~ Run Wild Run Free",41
"Spring","Lil Uzi Vert ~ The Perfect LUV Tape",41
"Summer","Vince Staples ~ FM!",41
"Summer","Kota the Friend ~ Lyrics to GO, Vol. 3",41
"Summer","Isaiah Rashad ~ Nelly - Single",41
"Summer","midwxst ~ better luck next time.",41
"Winter","Chuck Strangers ~ Consumers Park",41
"Winter","Ty Dolla $ign ~ Free TC",41
"Winter","Danny Brown ~ Grown Up - Single",41
"Winter","Kota the Friend ~ Lyrics to GO, Vol. 3",41
"Winter","Lil Uzi Vert, Future ~ Pluto x Baby Pluto",41
"Winter","Young Thug ~ So Much Fun",41
"Fall","Joey Bada$$ ~ B4.Da.$$",40
"Fall","The 1975 ~ Being Funny In a Foreign Language",40
"Fall","Kota the Friend ~ Everything",40
"Fall","Ramzoid ~ RED BEAMS - Single",40
"Spring","Isaiah Rashad ~ The House Is Burning",40
"Spring","Travis Scott ~ Watch (feat. Lil Uzi Vert & Kanye West) - Single",40
"Spring","Machine Gun Kelly ~ bloom",40
"Summer","Jay Rock ~ 90059",40
"Summer","BROCKHAMPTON ~ SATURATION III",40
"Summer","YBN Nahmir ~ YBN: The Mixtape",40
"Winter","A Boogie wit da Hoodie ~ Artist",40
"Winter","Gunna ~ DRIP SEASON 4EVER",40
"Winter","Amine ~ TWOPOINTFIVE",40
"Winter","Anderson .Paak ~ Venice",40
"Winter","Danny Brown ~ XXX",40
"Fall","Mir Fontane ~ Macaroni Tony",39
"Fall","Lil Mosey ~ Northsbest",39
"Fall","Verzache ~ Thought Pool",39
"Summer","Joyner Lucas ~ 508-507-2209",39
"Summer","Travis Scott ~ A-Team - Single",39
"Summer","Dro Kenji ~ ANYWHERE BUT HERE",39
"Summer","SOB X RBE ~ GANGIN",39
"Summer","Domo Genesis ~ Genesis",39
"Summer","2Pac ~ Greatest Hits",39
"Summer","A Boogie wit da Hoodie ~ Hoodie SZN",39
"Summer","Joey Bada$$ ~ Love Is Only a Feeling - Single",39
"Winter","Chester Watson ~ 1997",39
"Winter","Flatbush Zombies ~ 3001: A Laced Odyssey",39
"Winter","SZA ~ Ctrl",39
"Winter","Ramzoid ~ Enemy - Single",39
"Winter","Future ~ March Madness - Single",39
"Fall","Vince Staples ~ Big Fish Theory",38
"Fall","Drake ~ Certified Lover Boy",38
"Fall","Odd Future ~ The OF Tape, Vol. 2",38
"Fall","Anderson .Paak ~ Venice",38
"Spring","whiterosemoxie ~ ALL i've HEARD - Single",38
"Spring","Rich Brian ~ Amen",38
"Spring","Vince Staples ~ FM!",38
"Summer","Future ~ BEASTMODE 2",38
"Summer","Lil Baby, Gunna ~ Drip Harder",38
"Summer","BROCKHAMPTON ~ Gummy - Single",38
"Summer","Felly ~ Mariposa",38
"Summer","Roddy Ricch, Mustard ~ Perfect Ten",38
"Summer","Rae Sremmurd ~ SremmLife",38
"Summer","whiterosemoxie ~ Twotone",38
"Winter","Kanye West ~ Donda",38
"Winter","Earl Sweatshirt ~ SICK!",38
"Winter","Kanye West, JAY-Z ~ Watch the Throne",38
"Fall","Kendrick Lamar, Jay Rock, James Blake, Future ~ Black Panther The Album Music From And Inspired By",37
"Fall","Kanye West ~ Donda",37
"Fall","Juice WRLD ~ Goodbye & Good Riddance",37
"Fall","Taihaul ~ Integrity vs. Despair",37
"Fall","Lil Skies ~ Life of a Dark Rose",37
"Fall","SiR ~ November",37
"Fall","Joey Purp ~ QUARTERTHING",37
"Fall","JID, Dreamville, Bas ~ Revenge of the Dreamers III",37
"Spring","PARTYNEXTDOOR ~ COLOURS",37
"Spring","Mac Miller ~ Circles",37
"Spring","JID ~ DiCaprio 2",37
"Spring","Hippo Campus ~ Landmark",37
"Spring","Nas ~ NASIR",37
"Summer","DaBaby ~ Baby on Baby",37
"Summer","Royce da 5'9 ~ Book of Ryan",37
"Summer","Dr. Dre ~ Compton",37
"Summer","Juice WRLD ~ Legends Never Die (Video Version)",37
"Summer","Danny Brown ~ XXX",37
"Summer","Yung Bans ~ Yung Bans Vol. 5",37
"Winter","OutKast ~ Aquemini",37
"Winter","Vince Staples ~ FM!",37
"Winter","Dr. Dre ~ The Chronic",37
"Fall","JID ~ 151 Rum - Single",36
"Fall","Tyler, The Creator ~ Flower Boy",36
"Fall","Metro Boomin, Future ~ HEROES & VILLAINS",36
"Fall","Buddy ~ Harlan & Alondra",36
"Fall","Drake ~ Take Care",36
"Fall","Rich The Kid ~ The World Is Yours",36
"Fall","whiterosemoxie ~ Twotone",36
"Spring","Kendrick Lamar ~ ",36
"Spring","The Beatles ~ Abbey Road (Remastered)",36
"Spring","The Weeknd ~ Dawn FM",36
"Spring","VIC MENSA ~ I TAPE",36
"Summer","Chance the Rapper ~ 10 Day",36
"Summer","Logic ~ Bobby Tarantino II",36
"Summer","Gucci Mane ~ Droptopwop",36
"Summer","Bas ~ Milky Way",36
"Summer","Dr. Dre ~ The Chronic",36
"Summer","Post Malone ~ beerbongs & bentleys",36
"Winter","PnB Rock ~ Catch These Vibes",36
"Winter","Meek Mill ~ DC4",36
"Winter","Pusha T ~ My Name Is My Name",36
"Winter","whiterosemoxie, Kato On The Track ~ NOTHING is IDEAL - Single",36
"Fall","A Boogie wit da Hoodie ~ Artist 2.0",35
"Fall","SZA ~ Ctrl",35
"Spring","Aries ~ DEADMAN WUNDERLAND - Single",35
"Spring","Rae Sremmurd ~ Look Alive - Single",35
"Spring","Metro Boomin ~ NOT ALL HEROES WEAR CAPES",35
"Spring","Hermitude ~ Parallel Paradise",35
"Spring","Lil Uzi Vert ~ Sanguine Paradise - Single",35
"Spring","Earl Sweatshirt ~ Some Rap Songs",35
"Spring","Miguel ~ War & Leisure",35
"Spring","tsubi club ~ burbank house - Single",35
"Summer","Trippie Redd ~ A Love Letter to You 3",35
"Summer","Rich Brian ~ Amen",35
"Summer","DJ Khaled ~ Major Key",35
"Summer","Pusha T ~ My Name Is My Name",35
"Winter","Joyner Lucas ~ Along Came Joyner",35
"Winter","Tyler, The Creator ~ IGOR",35
"Winter","Rae Sremmurd ~ SremmLife 2",35
"Winter","A$AP Rocky ~ TESTING",35
"Winter","MadeinTYO ~ Thank You, Mr. Tokyo",35
"Winter","Jack Harlow ~ WHATS POPPIN - Single",35
"Fall","XXXTENTACION ~ 17",34
"Fall","Knxwledge ~ 1988",34
"Fall","Madlib, Freddie Gibbs ~ Bandana",34
"Fall","Pusha T ~ DAYTONA",34
"Fall","The Cure ~ Kiss Me, Kiss Me, Kiss Me",34
"Spring","Chuck Strangers ~ Consumers Park",34
"Spring","Drake ~ Dark Lane Demo Tapes",34
"Spring","EST Gee ~ El Toro",34
"Spring","SOB X RBE ~ GANGIN",34
"Spring","G Herbo ~ Humble Beast",34
"Spring","NAV ~ NAV",34
"Spring","Young Thug ~ So Much Fun",34
"Spring","VIC MENSA ~ There's Alot Going On",34
"Spring","Gunna ~ WUNNA",34
"Summer","XXXTENTACION ~ ?",34
"Summer","PARTYNEXTDOOR ~ COLOURS",34
"Summer","Migos ~ Culture II",34
"Winter","Yeat ~ 2 Alive",34
"Winter","XXXTENTACION ~ Look at Me! - Single",34
"Winter","Odd Future ~ The OF Tape, Vol. 2",34
"Winter","Mere Raj ~ Touch - Single",34
"Fall","A Boogie wit da Hoodie ~ Hoodie SZN",33
"Fall","Of Monsters and Men ~ My Head Is an Animal",33
"Fall","Playboi Carti ~ Playboi Carti",33
"Fall","Pink Floyd ~ The Dark Side of the Moon",33
"Fall","Post Malone ~ beerbongs & bentleys",33
"Spring","ScHoolboy Q ~ Numb Numb Juice - Single",33
"Spring","Rae Sremmurd ~ SremmLife 2",33
"Summer","Future ~ 56 Nights",33
"Summer","The Underachievers ~ Renaissance",33
"Summer","Tory Lanez ~ The New Toronto 3",33
"Summer","Verzache ~ Thought Pool",33
"Winter","JAY-Z ~ 4:44",33
"Winter","Aries ~ CONVERSATIONS - Single",33
"Winter","Ski Mask the Slump God ~ Catch Me Outside - Single",33
"Winter","Kendrick Lamar ~ County Building Blues - Single",33
"Fall","Lil Wayne ~ ",32
"Fall","Lil Uzi Vert ~ Eternal Atake - LUV vs. The World 2",32
"Fall","Lil Baby ~ It's Only Me",32
"Fall","Eminem ~ Kamikaze",32
"Fall","The Beach Boys ~ Pet Sounds",32
"Fall","Smino ~ blkjuptr ",32
"Spring","A$AP Rocky ~ Bad Company (feat. BlocBoy JB) - Single",32
"Spring","Madlib, Freddie Gibbs ~ Bandana",32
"Spring","Jazz Cartier ~ Fleurever",32
"Spring","Macklemore & Ryan Lewis ~ The Heist",32
"Summer","Joey Bada$$ ~ Devastated - Single",32
"Summer","Mick Jenkins ~ Elephant in the Room",32
"Summer","Koi ~ Fed Up",32
"Summer","Jack Harlow ~ Thats What They All Say",32
