"Season","Album","Plays"
"Spring","Otto A. Totland ~ Pino",9
"Spring","Miro ~ Reason",9
"Spring","Evie Belcher ~ Remember Me",9
"Spring","Miguel ~ Remember Me (Duo)",9
"Spring","Robyn Sherwell ~ Robyn Sherwell",9
"Spring","Miguel ~ Rogue Waves",9
"Spring","SAINt JHN ~ Roses (Imanbek Remix)",9
"Spring","Arijit Singh ~ Roy",9
"Spring","Avicii ~ SOS",9
"Spring","Jaden ~ SYRE",9
"Spring","Michel Landau ~ Signposts",9
"Spring","Josep Alba ~ Sleep Well",9
"Spring","Early Hours ~ Smells Like Summer",9
"Spring","Mauve ~ So Good",9
"Spring","KWAYE ~ Solar",9
"Spring","Tom Ameen ~ Solo Piano Moments",9
"Spring","Bazzi ~ Soul Searching",9
"Spring","Waht Poo ~ Spirituality",9
"Spring","Lord Huron ~ Strange Trails",9
"Spring","Masego ~ Studying Abroad",9
"Spring","Artura Ponce Valles ~ Sueno (nos vemos manana)",9
"Spring","Ariana Grande ~ Sweetener",9
"Spring","Black Eyed Peas ~ THE E.N.D. (THE ENERGY NEVER DIES)",9
"Spring","keshi ~ THE REAPER",9
"Spring","Samuel Lindon ~ Tallis One",9
"Spring","Emotional Oranges ~ The Juice: Vol. II",9
"Spring","Benjamin Martins ~ The Minimalist",9
"Spring","J. Cole ~ The Off-Season",9
"Spring","Pink Sweat$ ~ The Prelude",9
"Spring","John Debney ~ The Princess Diaries",9
"Spring","Ave Air ~ The Sameness of Phosphorus and Hesperus",9
"Spring","Jon E. Amber ~ The Slow Calm",9
"Spring","Joseph McGrahl ~ Time",9
"Spring","Rand Aldo ~ Tomorrow Will Save Us",9
"Spring","Julie Bergan ~ Turn on the Lights",9
"Spring","Alina Baraz ~ Urban Flora",9
"Spring","Carlos Vives ~ VIVES",9
"Spring","Drake ~ Views",9
"Spring","EMBRZ ~ Visions",9
"Spring","Beyond The Bubble ~ Voyager",9
"Spring","Minik Knudsen ~ Vuggevise",9
"Spring","Mauve ~ Wake up With You",9
"Spring","Kazy Lambist ~ Work (feat. Pongo) - Single",9
"Spring","Nicky Jam ~ X (feat. Maluma & Ozuna)",9
"Spring","Ski Mask The Slump God ~ You Will Regret",9
"Spring","Billie Eilish ~ Your Power",9
"Spring","Lori Dulac ~ cognizant",9
"Spring","blackbear ~ cybersex",9
"Spring","blackbear ~ everything means nothing",9
"Spring","Paul Whitacre ~ heavy / gettysburg",9
"Spring","Lauv ~ i'm so tired...",9
"Spring","Surf Mesa ~ ily (i love you baby) (feat. Emilee)",9
"Spring","keshi ~ just friends",9
"Spring","Kamal. ~ war outside",9
"Summer","Borgeous ~ 13",9
"Summer","Kanye West ~ 808s & Heartbreak",9
"Summer","Sid Sriram ~ Ala Vaikunthapurramuloo",9
"Summer","Nebu Kiniza ~ All In",9
"Summer","Roger Reuse ~ All Is Well Now",9
"Summer","Emanuel ~ Alt Therapy",9
"Summer","David Ripperton ~ Aurora",9
"Summer","Kasper Schill ~ Ava",9
"Summer","James Arthur ~ Back from the Edge",9
"Summer","Tinlicker ~ Because You Move Me",9
"Summer","Jakob ~ Bedroom Tapes",9
"Summer","ODESZA ~ Behind The Sun",9
"Summer","Haley Reinhart ~ Better",9
"Summer","Frank Ocean ~ Biking",9
"Summer","Travis Scott ~ Birds In The Trap Sing McKnight",9
"Summer","Khaled ~ C'est La Vie",9
"Summer","CNCO ~ CNCO",9
"Summer","A R I Z O N A ~ COLD NIGHTS // SUMMER DAYS",9
"Summer","Louis The Child ~ Candy II [Beat Tape]",9
"Summer","Artemio Li Fonti ~ Chiudete gli occhi",9
"Summer","R3HAB ~ Close To You (with Andy Grammer)",9
"Summer","Yonatan Awate ~ Continuation",9
"Summer","Arlette Leduc ~ Coralia",9
"Summer","Conor Maynard ~ Covers",9
"Summer","John Legend ~ DARKNESS AND LIGHT",9
"Summer","Luis Fonsi ~ Date La Vuelta",9
"Summer","Tejal Yann ~ Divine",9
"Summer","Zonoma ~ Don't Let Me Down",9
"Summer","Swedish House Mafia ~ Don't You Worry Child",9
"Summer","KHEA ~ Donde Estas (with Piso 21) - Remix",9
"Summer","Mauve ~ Easy to Adore You",9
"Summer","Reka Ioescu ~ Endymion",9
"Summer","Minnz Piano ~ Evermore: Piano Instrumentals, Vol. 1",9
"Summer","Ben Howard ~ Every Kingdom",9
"Summer","Cheat Codes ~ Feels Great (feat. Fetty Wap & CVBZ)",9
"Summer","SRTW ~ Fire to Your Words",9
"Summer","Johnny Stimson ~ Flower",9
"Summer","Giveon ~ For Tonight",9
"Summer","benny blanco ~ Graduation (with Juice WRLD)",9
"Summer","Rae Morris ~ Grow",9
"Summer","BURNS ~ Hands On Me",9
"Summer","Maluma ~ Hawai",9
"Summer","Luna Meguise ~ Heading West",9
"Summer","Gryffin ~ Hold You Tonight (with Chris Lane)",9
"Summer","Luna Meguise ~ Hush",9
"Summer","Ed Sheeran ~ I Don't Care (with Justin Bieber)",9
"Summer","Kasbo ~ I Get You (Fakear Remix)",9
"Summer","Kygo ~ I'll Wait",9
"Summer","Borgeous ~ Indica Eyes",9
"Summer","Gavin Luke ~ Influences",9
"Summer","Dreamscaper ~ Insomnia Curator",9
"Summer","Charmaine D'Avis ~ Je plane",9
"Summer","Alec Benjamin ~ Jesus In LA",9
"Summer","Fuse ODG ~ Lazy Day (feat. Danny Ocean)",9
"Summer","Ark Patrol ~ Let Go",9
"Summer","DJ Snake ~ Loco Contigo (with J. Balvin & Tyga)",9
"Summer","Joaquin Mans ~ Longing",9
"Summer","Shoffy ~ Marathon",9
"Summer","Najma Wallin ~ Med slutna ogon",9
"Summer","Leerseite ~ Monument",9
"Summer","Kanye West ~ My Beautiful Dark Twisted Fantasy",9
"Summer","SAFE ~ No Answer",9
"Summer","Scintillante ~ Notte",9
"Summer","SiR ~ November",9
"Summer","Ollie MN ~ OMN",9
"Summer","Luca ~ Ocean",9
"Summer","Surfaces ~ Pacifico",9
"Summer","Mau y Ricky ~ Para Aventuras y Curiosidades",9
"Summer","Jiao Ch'ien ~ Patience",9
"Summer","JP Cooper ~ Raised Under Grey Skies",9
"Summer","Anson Seabra ~ Robin Hood (Sarcastic Sounds Remix)",9
"Summer","Clean Bandit ~ Rockabye (feat. Sean Paul & Anne-Marie)",9
"Summer","Travis Scott ~ Rodeo",9
"Summer","Sasha Alex Sloan ~ Runaway",9
"Summer","Marshmello ~ Shockwave",9
"Summer","Sam Feldt ~ Show Me Love",9
"Summer","MOWE ~ Skyline",9
"Summer","Angus & Julia Stone ~ Snow",9
"Summer","Louis The Child ~ So What (feat. A R I Z O N A)",9
"Summer","Chris Malinchak ~ Somebody",9
"Summer","Vancouver Sleep Clinic ~ Someone To Stay",9
"Summer","Phoebe Bridgers ~ Stranger in the Alps",9
"Summer","Petit Biscuit ~ Sunset Lover",9
"Summer","Ariana Grande ~ Sweetener",9
"Summer","AJR ~ The Click",9
"Summer","Mehdi Teyt & Rehla X ~ The Enlightened",9
"Summer","Alec Benjamin ~ These Two Windows",9
"Summer","JP Cooper ~ Too Close",9
"Summer","Cash Cash ~ Too Late (feat. Wiz Khalifa & Lukas Graham)",9
"Summer","TOTO ~ Toto IV",9
"Summer","Aries ~ WELCOME HOME",9
"Summer","Mike Williams ~ Wait For You (feat. Maia Wright)",9
"Summer","Miguel ~ War & Leisure",9
"Summer","Jonas Blue ~ We Could Go Back",9
"Summer","Jacquees ~ Who's",9
"Summer","ODESZA ~ Wide Awake (feat. Charlie Houston)",9
"Summer","Arush Mandal ~ Wisdom",9
"Summer","Nicky Jam ~ X (feat. Maluma & Ozuna)",9
"Summer","Shoffy ~ Yesterday",9
"Summer","Ski Mask The Slump God ~ You Will Regret",9
"Summer","Snoop Dogg ~ Young, Wild & Free (feat. Bruno Mars)",9
"Summer","San Holo ~ bb u ok?",9
"Summer","Christian French ~ hungover sunday",9
"Summer","HONNE ~ nswy: dream edits",9
"Summer","mxmtoon ~ plum blossom",9
"Summer","Powfu ~ poems of the past",9
"Summer","Ariana Grande ~ thank u, next",9
"Summer","LLusion ~ walk but in a garden",9
"Winter","Adele ~ 25",9
"Winter","Jeremy Ng ~ A Disney Collection",9
"Winter","Dean Lewis ~ A Place We Knew",9
"Winter","Five For Fighting ~ America Town",9
"Winter","BANNERS ~ BANNERS",9
"Winter","Jesper Jenset ~ Bad Vibrations",9
"Winter","Rex Orange County ~ Best Friend",9
"Winter","OneRepublic ~ Better Days",9
"Winter","Bishop Briggs ~ CHAMPION",9
"Winter","Mat Kearney ~ CRAZYTALK",9
"Winter","KSHMR ~ Close Your Eyes",9
"Winter","GAMPER & DADONI ~ Close to You",9
"Winter","John Ocean ~ Clouds and Mountains",9
"Winter","Matilda Charpie ~ Crepuscule",9
"Winter","24kGoldn ~ DROPPED OUTTA COLLEGE",9
"Winter","The Weeknd ~ Dawn FM",9
"Winter","Borgeous ~ Dear Me,",9
"Winter","Kungs ~ Dopamine",9
"Winter","Rannar Sillard ~ Dream Voucher",9
"Winter","Gretta Ray ~ Elsewhere",9
"Winter","BANNERS ~ Empires On Fire",9
"Winter","Calm Shores ~ Fall Of A Raindrop",9
"Winter","Rae Morris ~ Grow",9
"Winter","Travis Scott ~ HIGHEST IN THE ROOM",9
"Winter","Marshmello ~ Happier",9
"Winter","Hoodie Allen ~ Happy Camper",9
"Winter","Maluma ~ Hawai",9
"Winter","Don Toliver ~ Heaven Or Hell",9
"Winter","Oh Wonder ~ Home Tapes",9
"Winter","Noah Kahan ~ Hurt Somebody",9
"Winter","Bazzi ~ I Got You",9
"Winter","Lauv ~ I Like Me Better",9
"Winter","Hook N Sling ~ If You're Hearing This",9
"Winter","Nidza Bleja ~ Instrumental (vol. 15)",9
"Winter","Oliver Evilo ~ Jupiter Sunrise",9
"Winter","BoTalks ~ Know U Anymore (feat. Sarah Hyland)",9
"Winter","Barnes Blvd. ~ Last Summer",9
"Winter","KYLE ~ Light of Mine",9
"Winter","Quinn XCII ~ Make Time",9
"Winter","Dathan ~ Mirror Masa (I Think I'm Fallin' for Ya)",9
"Winter","Drake ~ More Life",9
"Winter","Glenn Travis ~ My Dream Came True",9
"Winter","Irizarry Barraza ~ Nechama",9
"Winter","Dreamscaper ~ Nightscapes",9
"Winter","Blxst ~ No Love Lost",9
"Winter","Kygo ~ Not Ok",9
"Winter","Weston Estate ~ Outside",9
"Winter","Masala Roo ~ Pads of Redemption",9
"Winter","Sophie Simmons ~ Paper Cut",9
"Winter","Sleep Lab ~ Perfect Parameters",9
"Winter","Daniel Caesar ~ Pilgrim's Paradise",9
"Winter","Nelly Furtado ~ Promiscuous",9
"Winter","Anson Seabra ~ Robin Hood",9
"Winter","Leona Lewis ~ Spirit",9
"Winter","Quinn XCII ~ Stacy",9
"Winter","ODESZA ~ Summer's Gone",9
"Winter","Mauve ~ Tell the Truth",9
"Winter","The 1975 ~ The 1975",9
"Winter","Grits ~ The Art of Translation",9
"Winter","Backstreet Boys ~ The Hits--Chapter One",9
"Winter","Goldmund ~ The Malady Of Elegance",9
"Winter","Baby Keem ~ The Melodic Blue",9
"Winter","Sam Smith ~ The Thrill Of It All",9
"Winter","Chino Mambo ~ Tipico a Otro Nivel",9
"Winter","J Lisk ~ To California",9
"Winter","Elskavon ~ Traditions & Traitors",9
"Winter","Jome ~ Tunnels",9
"Winter","Rim'K ~ Turbo",9
"Winter","Rihanna ~ Unapologetic",9
"Winter","Aries ~ WELCOME HOME",9
"Winter","George Frideric Handel ~ Walking the Wire / Largo",9
"Winter","Lost Kings ~ When We Were Young",9
"Winter","Daniel Caesar ~ Who Hurt You?",9
"Winter","Kazy Lambist ~ Work (feat. Pongo) - Single",9
"Winter","John Adams ~ You Never Know Who's Listening",9
"Winter","Smino ~ blkswn",9
"Winter","lovelytheband ~ broken",9
"Winter","Lori Dulac ~ cognizant",9
"Winter","blackbear ~ dead",9
"Fall","OneRepublic ~ 13 Reasons Why",8
"Fall","Vincent Choppah ~ 1:37 AM",8
"Fall","mike. ~ 4THEHOMIES",8
"Fall","Alessia Cara ~ A Little More",8
"Fall","Queen ~ A Night At The Opera",8
"Fall","Rihanna ~ ANTI",8
"Fall","Atif Aslam ~ Ajab Prem Ki Ghazab Kahani",8
"Fall","Phillip LaRue ~ An Analog Digital Heart",8
"Fall","Fiji Blue ~ Another Day",8
"Fall","BLK ODYSSY ~ BLK VINTAGE",8
"Fall","GRiZ ~ Bangers[2].Zip",8
"Fall","Lucky Daye ~ Buying Time - A COLORS SHOW",8
"Fall","Jonas Blue ~ By Your Side",8
"Fall","LUCHS ~ Chasing Cloud Nine",8
"Fall","Tep No ~ Chasing Highs",8
"Fall","Jhene Aiko ~ Chilombo",8
"Fall","Tiana Major9 ~ Collide",8
"Fall","Gyr ~ Cryogenic",8
"Fall","H.E.R. ~ Damage",8
"Fall","LUCHS ~ Dawning",8
"Fall","kelantanze ~ De marsmannetje",8
"Fall","Shoffy ~ Different Skies",8
"Fall","Glass Animals ~ Dreamland",8
"Fall","Kevin Ross ~ Drive 2",8
"Fall","Vas Bela ~ Ejszakai",8
"Fall","Akon ~ El Negreeto",8
"Fall","Ludovico Einaudi ~ Elements",8
"Fall","Webier ~ Fahr",8
"Fall","Galantis ~ Faith (with Dolly Parton) [feat. Mr. Probz]",8
"Fall","Yiruma ~ First Love",8
"Fall","Limited Tym ~ GROW",8
"Fall","BURNS ~ Hands On Me",8
"Fall","Shawn Mendes ~ Handwritten",8
"Fall","Shawn Mendes ~ Handwritten (Revisited)",8
"Fall","Surfaces ~ Heaven Falls / Fall on Me",8
"Fall","Megan Thee Stallion ~ Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)",8
"Fall","Mauve ~ I Miss You",8
"Fall","Nao ~ If You Ever (feat. 6LACK)",8
"Fall","Joshua Hyslop ~ In Deepest Blue",8
"Fall","Chris Brown ~ Indigo (Extended)",8
"Fall","Dreamscaper ~ Insomnia Curator",8
"Fall","Levi Stills ~ Intermezzo",8
"Fall","Josie O'Connor ~ Introspective",8
"Fall","James Arthur ~ James Arthur",8
"Fall","Tom Walker ~ Just You and I",8
"Fall","DaBaby ~ KIRK",8
"Fall","BoTalks ~ Know U Anymore (feat. Sarah Hyland)",8
"Fall","Fuse ODG ~ Lazy Day (feat. Danny Ocean)",8
"Fall","Lindsey Stirling ~ Lindsey Stirling",8
"Fall","JP Cooper ~ Little Bit Of Love",8
"Fall","Khalid ~ Love Lies (with Normani)",8
"Fall","SHAED ~ MELT",8
"Fall","Alvaro Soler ~ Magia",8
"Fall","Social House ~ Magic In The Hamptons (feat. Lil Yachty)",8
"Fall","Strange Imagining ~ Magnetic",8
"Fall","Tanishk Bagchi ~ Makhna (From """"Drive"""")",8
"Fall","SRTW ~ Malibu",8
"Fall","mansionz ~ Mansionz",8
"Fall","OneRepublic ~ Native",8
"Fall","Steve Aoki ~ Neon Future II",8
"Fall","Nicky Jam ~ Nicky Jam Hits",8
"Fall","Blxst ~ No Love Lost",8
"Fall","Ed Sheeran ~ No.6 Collaborations Project",8
"Fall","Sasha Alex Sloan ~ Normal",8
"Fall","Robinson ~ Nothing to Regret",8
"Fall","Luca ~ Ocean",8
"Fall","KK ~ Om Shanti Om",8
"Fall","Dermot Kennedy ~ Outnumbered",8
"Fall","Kasbo ~ Over You (feat. Frida Sundemo)",8
"Fall","Sophie Simmons ~ Paper Cut",8
"Fall","Instrumental Worship Project from I'm In Records ~ Peaceful Moments of Worship",8
"Fall","R3HAB ~ Poison (with Timmy Trumpet x W&W)",8
"Fall","THEY. ~ Pops",8
"Fall","Col3trane ~ Pretty",8
"Fall","Maluma ~ Que Pena",8
"Fall","Jitendra Thankur ~ Relax with Bollywood Instrumentals",8
"Fall","Atif Aslam ~ Satyameva Jayate",8
"Fall","Ed Sheeran ~ Shape of You",8
"Fall","H.E.R. ~ Slide",8
"Fall","Biqram ~ Slip into Darkness",8
"Fall","Richard Ramsey ~ Slumber",8
"Fall","PRETTYMUCH ~ Solita (feat. Rich The Kid)",8
"Fall","Zonoma ~ Somebody Else",8
"Fall","Quinn XCII ~ Stacy",8
"Fall","MAX ~ Still New York (feat. Joey Bada$$)",8
"Fall","Masego ~ Studying Abroad: Extended Stay",8
"Fall","Lil Wayne ~ Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors)",8
"Fall","R. Kelly ~ The Essential R. Kelly",8
"Fall","Andy Grammer ~ The Good Parts",8
"Fall","Claes Nilsson ~ The Sleeper",8
"Fall","Corey Hommel ~ Tired of Loving You",8
"Fall","ayokay ~ Too Young (feat. Baker Grace)",8
"Fall","Robin Schulz ~ Uncovered",8
"Fall","Khalid ~ Up All Night",8
"Fall","FRENSHIP ~ Vacation",8
"Fall","Majestic Sleep ~ Vast Surroundings",8
"Fall","Daniel Jang ~ Violin Covers Pt. III",8
"Fall","Coldplay ~ Viva La Vida or Death and All His Friends",8
"Fall","DVBBS ~ West Coast (feat. Quinn XCII)",8
"Fall","Said The Sky ~ Wide-Eyed",8
"Fall","Gemma Casimaty ~ Will you be there when I wake up",8
"Fall","Kaivon ~ Your Eye",8
"Fall","blackbear ~ deadroses",8
"Fall","Lauv ~ fuck, i'm lonely",8
"Fall","EDEN ~ untitled",8
"Spring","Ed Sheeran ~ =",8
"Spring","Julius Aston ~ A Clear Mind",8
"Spring","Forester ~ A Range of Light",8
"Spring","Andrew Garcia ~ Airplanes & Terminals",8
"Spring","Jay Sean ~ All Or Nothing",8
"Spring","Chandeller ~ Aurora",8
"Spring","Stevie B ~ Best Of Stevie B",8
"Spring","A R I Z O N A ~ COLD NIGHTS // SUMMER DAYS",8
"Spring","PLVTINUM ~ Champagne & Sunshine (Ellusive Remix)",8
"Spring","James TW ~ Chapters",8
"Spring","Modl ~ Clementine",8
"Spring","The Lumineers ~ Cleopatra",8
"Spring","H.E.R. ~ Comfortable",8
"Spring","Miguel ~ Crazy Rich Asians (Original Motion Picture Soundtrack)",8
"Spring","Melanie Martinez ~ Cry Baby",8
"Spring","Borgeous ~ Dear Me,",8
"Spring","Ellie Goulding ~ Delirium",8
"Spring","Greeicy ~ Destino",8
"Spring","Vas Bela ~ Ejszakai",8
"Spring","Ella Mai ~ Ella Mai",8
"Spring","Danny Ocean ~ Epa Wei",8
"Spring","Degravitated ~ Etheral Beauty",8
"Spring","Minnz Piano ~ Evermore: Piano Instrumentals, Vol. 1",8
"Spring","ILLENIUM ~ Fallen Embers",8
"Spring","Alina Baraz ~ Fantasy",8
"Spring","Whethan ~ Fantasy: Remixed",8
"Spring","Lost Kings ~ Feather",8
"Spring","Jaymes Young ~ Feel Something",8
"Spring","Cheat Codes ~ Feels Great (feat. Fetty Wap & CVBZ)",8
"Spring","xerLK ~ Finistere",8
"Spring","Floriscope ~ Floriscope",8
"Spring","Don Mazuck ~ For My Heart",8
"Spring","Cellophane Roses ~ Friendship Before Love",8
"Spring","Kina ~ Get You The Moon (feat. Snow)",8
"Spring","Pitbull ~ Globalization",8
"Spring","Jeb Bush Orchestra ~ Greatest Hits",8
"Spring","Nicky Jam ~ Greatest Hits, Vol. 1",8
"Spring","Marc E. Bassy ~ Groovy People",8
"Spring","Samira Tesfay ~ Harmonious",8
"Spring","FAIS ~ Hey",8
"Spring","Chieloka ~ Hiraeth",8
"Spring","Steven Goldmund ~ Humanized",8
"Spring","Kasbo ~ I Get You",8
"Spring","Ludovico Einaudi ~ I Giorni",8
"Spring","Daigo Hanada ~ Ichiru",8
"Spring","JP Saxe ~ If the World Was Ending (feat. Julia Michaels)",8
"Spring","Nicholas Sipka ~ In My Quiet Hour",8
"Spring","Kiko Bun ~ Inna Piano Fashion",8
"Spring","Alok ~ Innocent (feat. Gavin James)",8
"Spring","Hans Zimmer ~ Interstellar (Original Motion Picture Soundtrack)",8
"Spring","Steve Mokwebe ~ It Ends with Us",8
"Spring","Grace VanderWaal ~ Just The Beginning",8
"Spring","Jacquees ~ King of R&B",8
"Spring","Meghan Trainor ~ LET YOU BE RIGHT",8
"Spring","Nightcall ~ Let You Go",8
"Spring","Naturally Recurring ~ Light of The Moon",8
"Spring","Shawn Mendes ~ Lost In Japan",8
"Spring","Louis The Child ~ Love Is Alive",8
"Spring","Maluma ~ Mala Mia",8
"Spring","Kid Cudi ~ Man On The Moon III: The Chosen",8
"Spring","88rising ~ Midsummer Madness 20 (feat. Joji, Rich Brian, Higher Brothers & AUGUST 08)",8
"Spring","Of Monsters and Men ~ My Head Is An Animal",8
"Spring","The Vamps ~ Night & Day",8
"Spring","Artura Ponce Valles ~ No me despiertes",8
"Spring","Sasha Alex Sloan ~ Normal",8
"Spring","Bruno Major ~ Nothing",8
"Spring","Matter and Energy ~ Nova",8
"Spring","Ollie MN ~ OMN",8
"Spring","amies ~ Oblivion",8
"Spring","Alan Walker ~ On My Way",8
"Spring","Marc E. Bassy ~ PMD",8
"Spring","Coldplay ~ Parachutes",8
"Spring","Night Poets ~ Parts Unknown",8
"Spring","Lemaitre ~ Playing To Lose",8
"Spring","Kodaline ~ Politics of Living",8
"Spring","Justin Bieber ~ Purpose",8
"Spring","Rationale ~ Rationale",8
"Spring","Bazzi ~ Renee's Song",8
"Spring","Joji ~ Run",8
"Spring","Sasha Alex Sloan ~ Runaway",8
"Spring","Pathos Humano ~ Sangre",8
"Spring","Sean Kingston ~ Sean Kingston",8
"Spring","Russ ~ September 16",8
"Spring","Kim Aspen ~ Shallow Oceans",8
"Spring","Shawn Mendes ~ Shawn Mendes",8
"Spring","Ari Lennox ~ Shea Butter Baby",8
"Spring","Lil Skies ~ Shelby",8
"Spring","JP Cooper ~ Sing It With Me",8
"Spring","Sabrina Carpenter ~ Singular Act I",8
"Spring","Charlotte Lawrence ~ Sleep Talking",8
"Spring","Sleep in 8D ~ Sleep in 8D Vol.1",8
"Spring","Brian Eno ~ Small Craft On A Milk Sea",8
"Spring","Angus & Julia Stone ~ Snow",8
"Spring","Summer Salt ~ So Polite",8
"Spring","Wet ~ Softens",8
"Spring","Clean Bandit ~ Solo (feat. Demi Lovato)",8
"Spring","Post Malone ~ Spider-Man: Into the Spider-Verse",8
"Spring","Vishal-Shekhar ~ Student of the Year 2",8
"Spring","Giveon ~ TAKE TIME",8
"Spring","AJR ~ The Click",8
"Spring","R. Kelly ~ The Essential R. Kelly",8
"Spring","Gil Talmi ~ The Great Hack",8
"Spring","Elenor Fuchs ~ The Sacrament",8
"Spring","Da?i Freyr ~ Think About Things",8
"Spring","Cash Cash ~ Too Late (feat. Wiz Khalifa & Lukas Graham)",8
"Spring","Vaclav Slezak ~ Trpelivost ruze prinasi",8
"Spring","Jonathan Coffey ~ Truth Seeker",8
"Spring","Daniel Jang ~ Violin Covers Pt. III",8
"Spring","Ronald Sims ~ Waiting For The Moment",8
"Spring","Said The Sky ~ Wide-Eyed",8
"Spring","The Chainsmokers ~ World War Joy",8
"Spring","The Chainsmokers ~ World War Joy...Do You Mean",8
"Spring","Ant Saunders ~ Yellow Hearts",8
"Spring","Fickle Friends ~ You Are Someone Else",8
"Spring","Lori Dulac ~ circumspect",8
"Spring","John K ~ if we never met",8
"Spring","Tate McRae ~ you broke me first",8
"Summer","Trevor Hall ~ 2 Oceans",8
"Summer","Pentatonix ~ A Pentatonix Christmas Deluxe",8
"Summer","Alicia Keys ~ ALICIA",8
"Summer","Souly Had ~ All the Time",8
"Summer","Bazzi ~ Alone",8
"Summer","Aquilo ~ Always Forever",8
"Summer","KSHMR ~ Anywhere's Home",8
"Summer","Pentatonix ~ At Home",8
"Summer","Ana Olgica ~ Atoms",8
"Summer","Voyager ~ Bridge",8
"Summer","Sigala ~ Brighter Days",8
"Summer","5 Seconds of Summer ~ CALM",8
"Summer","Clinton Kane ~ CHICKEN TENDIES",8
"Summer","Anthony Russo ~ California",8
"Summer","Angus & Julia Stone ~ Chateau",8
"Summer","Russ ~ Cherry Hill",8
"Summer","KSHMR ~ Close Your Eyes",8
"Summer","Verzache ~ D97",8
"Summer","Mjuk ~ Dharma's Dream",8
"Summer","Anson Seabra ~ Dominoes",8
"Summer","Minik Knudsen ~ Dromme",8
"Summer","Don Toliver ~ Drugs N Hella Melodies (feat. Kali Uchis)",8
"Summer","Dijon ~ Drunk",8
"Summer","Danny Ocean ~ Epa Wei",8
"Summer","The Kid LAROI ~ F*CK LOVE 3: OVER YOU",8
"Summer","Paradise Sunset ~ Floating",8
"Summer","Floriscope ~ Floriscope",8
"Summer","MEMBA ~ For Aisha (Featured in """"The Sky Is Pink"""")",8
"Summer","Cellophane Roses ~ Friendship Before Love",8
