"ID","Hour","Song","Plays"
"0rFpcfF0YfvFUYsl99Bw9d","02","Kid Cudi ~ Soundtrack 2 My Life",13
"2Zy7XVdxyZQB8xp5xbpJdl","02","Travis Scott ~ way back",13
"7szuecWAPwGoV1e5vGu8tl","03","The Weeknd ~ In Your Eyes",13
"6NMtzpDQBTOfJwMzgMX0zl","03","Travis Scott ~ SKELETONS",13
"0rFpcfF0YfvFUYsl99Bw9d","03","Kid Cudi ~ Soundtrack 2 My Life",13
"712uvW1Vezq8WpQi38v2L9","04","Kendrick Lamar ~ Bitch, Don't Kill My Vibe",13
"4PnNzWe1LJoAMD5j5RHpI0","04","Joey Bada$$ ~ DEVASTATED",13
"2Ch7LmS7r2Gy2kc64wv3Bz","04","The Weeknd ~ Die For You",13
"7szuecWAPwGoV1e5vGu8tl","04","The Weeknd ~ In Your Eyes",13
"0AOvNRgl0SMfOibWA5bP8o","04","Kendrick Lamar ~ Money Trees",13
"5GG3knKdxKWrNboRijxeKF","04","Bryson Tiller ~ Run Me Dry",13
"20MuVazoNMv6xjKPnRFOxG","04","Travis Scott ~ WAKE UP",13
"7a86XRg84qjasly9f6bPSD","04","fun. ~ We Are Young (feat. Janelle Monae)",13
"6I6NX6tjGsxFAsIfGzY9lJ","05","J. Cole ~ Deja Vu",13
"0ujsBQIHVikzdQOekiu5gS","05","Kid Cudi ~ Enter Galactic (Love Connection Part I)",13
"43PuMrRfbyyuz4QpZ3oAwN","05","Bryson Tiller ~ Exchange",13
"1Kp6WFxRzc0sRBmGSgIYat","05","Logic ~ Gang Related",13
"0m1KYWlT6LhFRBDVq9UNx4","05","Drake ~ HYFR (Hell Ya Fucking Right)",13
"6QdnKD1zwEgyOWtkrdzlOF","05","The Weeknd ~ Hurt You",13
"7iN1s7xHE4ifF5povM6A48","05","The Beatles ~ Let It Be - Remastered 2009",13
"393MDhe62s8hbH8ETrlxe5","05","Kid Cudi ~ Mr. Rager",13
"1LmN9SSHISbtp9LoaR5ZVJ","05","Maroon 5 ~ Payphone",13
"3DK6m7It6Pw857FcQftMds","05","Kanye West ~ Runaway",13
"7tr2za8SQg2CI8EDgrdtNl","05","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",13
"75JFxkI2RXiU7L9VXzMkle","05","Coldplay ~ The Scientist",13
"67T6l4q3zVjC5nZZPXByU8","05","Jason Derulo ~ Whatcha Say",13
"6gBFPUFcJLzWGx4lenP6h2","05","Travis Scott ~ goosebumps",13
"2AGUFka8kBWCM47h5uTlDb","05","Travis Scott ~ lose",13
"6b5P51m8xx2XA6U7sdNZ5E","06","The Weeknd ~ Alone Again",13
"712uvW1Vezq8WpQi38v2L9","06","Kendrick Lamar ~ Bitch, Don't Kill My Vibe",13
"7l28SBHS3zmKDVnOzG8BM7","06","CHASE B ~ Cafeteria (feat. Gunna)",13
"5hVghJ4KaYES3BFUATCYn0","06","Tyler, The Creator ~ EARFQUAKE",13
"20TYNq9o5sdBAbkCWE9ih7","06","Alina Baraz ~ Electric (feat. Khalid)",13
"58TaFP5j5i9swOf584yon2","06","Travis Scott ~ HOUSTONFORNICATION",13
"6dGnYIeXmHdcikdzNNDMm2","06","The Beatles ~ Here Comes The Sun - Remastered 2009",13
"7iN1s7xHE4ifF5povM6A48","06","The Beatles ~ Let It Be - Remastered 2009",13
"393MDhe62s8hbH8ETrlxe5","06","Kid Cudi ~ Mr. Rager",13
"0qdQUeKVyevrbKhAo0ibxS","06","George Harrison ~ My Sweet Lord - Remastered 2014",13
"7MmG8p0F9N3C4AXdK6o6Eb","06","Calvin Harris ~ Outside (feat. Ellie Goulding)",13
"4BdGO1CaObRD4La9l5Zanz","06","Foster The People ~ Sit Next to Me",13
"6D3XrPrsF6IUzWiEILNLkq","06","The Weeknd ~ Until I Bleed Out",13
"1RUTIdTnFs8lHSc0Zr4UJB","06","Kid Cudi ~ Up Up & Away",13
"39qRdHcl2tizWbzlM9kUlN","06","Coldplay ~ What If",13
"2tznHmp70DxMyr2XhWLOW0","07","Cage The Elephant ~ Cigarette Daydreams",13
"13QU8HBEBaSTZGq1HzQe9S","07","Don Toliver ~ Euphoria (feat. Travis Scott & Kaash Paige)",13
"2tPcTFiQF9MbVUyjZ3zDhA","07","SOB X RBE ~ Paramedic!",13
"5WoaF1B5XIEnWfmb5NZikf","07","Miguel ~ Sky Walker (feat. Travis Scott)",13
"6NMtzpDQBTOfJwMzgMX0zl","17","Travis Scott ~ SKELETONS",13
"0rFpcfF0YfvFUYsl99Bw9d","18","Kid Cudi ~ Soundtrack 2 My Life",13
"0TSyYtpSnQrLqsnbSTALTP","18","Baby Keem ~ no sense",13
"1wHZx0LgzFHyeIZkUydNXq","19","Travis Scott ~ Antidote",13
"27a1mYSG5tYg7dmEjWBcmL","19","Travis Scott ~ CAN'T SAY",13
"0m1KYWlT6LhFRBDVq9UNx4","19","Drake ~ HYFR (Hell Ya Fucking Right)",13
"0tkBOcK7oRVXQJY97zzSvr","19","Cage The Elephant ~ Telescope",13
"5tsI3xxDHDgzHhn30LTQNz","19","mike. ~ These Days",13
"5yQJ6q8D1Re7TllPjMDWrR","20","6ix9ine ~ KIKA",13
"5jyyPsIGM2yqkZN9R3TmvN","20","Khalid ~ The Ways (with Swae Lee)",13
"7AQim7LbvFVZJE3O8TYgf2","21","XXXTENTACION ~ Fuck Love (feat. Trippie Redd)",13
"0DJBgBiYeSn6n1AXAkFVE8","21","Jorja Smith ~ I Am",13
"68Dni7IE4VyPkTOH9mRWHr","21","J. Cole ~ No Role Modelz",13
"75JFxkI2RXiU7L9VXzMkle","21","Coldplay ~ The Scientist",13
"5JEx7HbmvHQQswJCsoo9rA","22","Ellie Goulding ~ Close To Me (with Diplo) (feat. Swae Lee)",13
"4sebUbjqbcgDSwG6PbSGI0","22","Cage The Elephant ~ Come a Little Closer",13
"43DHLzDkncpby82Po5jlOZ","22","Queen ~ Don't Stop Me Now",13
"20TYNq9o5sdBAbkCWE9ih7","22","Alina Baraz ~ Electric (feat. Khalid)",13
"7cGFbx7MP0H23iHZTZpqMM","22","Logic ~ Everybody",13
"7gSQv1OHpkIoAdUiRLdmI6","22","Tom Petty ~ I Won't Back Down",13
"6IZvVAP7VPPnsGX6bvgkqg","22","Kendrick Lamar ~ PRIDE.",13
"4BdGO1CaObRD4La9l5Zanz","22","Foster The People ~ Sit Next to Me",13
"3nAq2hCr1oWsIU54tS98pL","22","Kanye West ~ Waves",13
"0VjIjW4GlUZAMYd2vXMi3b","23","The Weeknd ~ Blinding Lights",13
"5WNYg3usc6H8N3MBEp4zVk","23","Tyler, The Creator ~ Boredom (feat. Rex Orange County & Anna of the North)",13
"0mEdbdeRFQwBhN4xfyIeUM","23","Kanye West ~ Can't Tell Me Nothing",13
"6SwRhMLwNqEi6alNPVG00n","23","Kendrick Lamar ~ LOYALTY. FEAT. RIHANNA.",13
"3sTN90bIP2cJ1783ctHykO","23","Mura Masa ~ Love$ick (feat. A$AP Rocky)",13
"62vpWI1CHwFy7tMIcSStl8","23","J. Cole ~ No Role Modelz",13
"2tPcTFiQF9MbVUyjZ3zDhA","23","SOB X RBE ~ Paramedic!",13
"5QO79kh1waicV47BqGRL3g","23","The Weeknd ~ Save Your Tears",13
"5tsI3xxDHDgzHhn30LTQNz","23","mike. ~ These Days",13
"6ECp64rv50XVz93WvxXMGF","23","Maroon 5 ~ This Love",13
"2dxjKgT0li4qBI3QwuN9Ih","23","Kanye West ~ Touch The Sky",13
"2ZltjIqztEpZtafc8w0I9t","00","Childish Gambino ~ 3005",12
"2fQrGHiQOvpL9UgPvtYy6G","00","21 Savage ~ Bank Account",12
"7l28SBHS3zmKDVnOzG8BM7","00","CHASE B ~ Cafeteria (feat. Gunna)",12
"1EaKU4dMbesXXd3BrLCtYG","00","Kendrick Lamar ~ ELEMENT.",12
"6LxSe8YmdPxy095Ux6znaQ","00","Drake ~ Headlines",12
"1xYpVRspgaLxdJLOTQkTjg","00","Travis Scott ~ STOP TRYING TO BE GOD",12
"4Kz4RdRCceaA9VgTqBhBfa","00","Drake ~ The Motto",12
"5jyyPsIGM2yqkZN9R3TmvN","00","Khalid ~ The Ways (with Swae Lee)",12
"39qRdHcl2tizWbzlM9kUlN","00","Coldplay ~ What If",12
"20dP2DaMHIAmwWAbp7peSr","00","Young Thug ~ pick up the phone",12
"3iVcZ5G6tvkXZkZKlMpIUs","01","Kendrick Lamar ~ Alright",12
"43PuMrRfbyyuz4QpZ3oAwN","01","Bryson Tiller ~ Exchange",12
"2pClJ2sX3lMEXUG6FUaRqO","01","Pacific Air ~ Float",12
"7KXjTSCq5nL1LoYtL7XAwS","01","Kendrick Lamar ~ HUMBLE.",12
"52ztI2AthLbmFHyGE3CzSl","01","Roy Woods ~ Monday to Monday",12
"3ojTJaonfkL96iIWa47SU3","01","Chris Brown ~ Questions",12
"6ECp64rv50XVz93WvxXMGF","01","Maroon 5 ~ This Love",12
"3nAq2hCr1oWsIU54tS98pL","01","Kanye West ~ Waves",12
"6gBFPUFcJLzWGx4lenP6h2","01","Travis Scott ~ goosebumps",12
"20TYNq9o5sdBAbkCWE9ih7","02","Alina Baraz ~ Electric (feat. Khalid)",12
"4XNrMwGx1SqP01sqkGTDmo","02","Maroon 5 ~ One More Night",12
"6IZvVAP7VPPnsGX6bvgkqg","02","Kendrick Lamar ~ PRIDE.",12
"58k32my5lKofeZRtIvBDg9","03","Baby Keem ~ HONEST",12
"3sTN90bIP2cJ1783ctHykO","03","Mura Masa ~ Love$ick (feat. A$AP Rocky)",12
"5tsI3xxDHDgzHhn30LTQNz","03","mike. ~ These Days",12
"6gBFPUFcJLzWGx4lenP6h2","03","Travis Scott ~ goosebumps",12
"3iVcZ5G6tvkXZkZKlMpIUs","04","Kendrick Lamar ~ Alright",12
"7vgTNTaEz3CsBZ1N4YQalM","04","Kanye West ~ Ghost Town",12
"58TaFP5j5i9swOf584yon2","04","Travis Scott ~ HOUSTONFORNICATION",12
"1kxeWHF9PrCVZHvVskv8lg","04","Kanye West ~ Love Lockdown",12
"68Dni7IE4VyPkTOH9mRWHr","04","J. Cole ~ No Role Modelz",12
"4XNrMwGx1SqP01sqkGTDmo","04","Maroon 5 ~ One More Night",12
"2tPcTFiQF9MbVUyjZ3zDhA","04","SOB X RBE ~ Paramedic!",12
"7wBJfHzpfI3032CSD7CE2m","04","Travis Scott ~ STARGAZING",12
"1xYpVRspgaLxdJLOTQkTjg","04","Travis Scott ~ STOP TRYING TO BE GOD",12
"3nAq2hCr1oWsIU54tS98pL","04","Kanye West ~ Waves",12
"2cYqizR4lgvp4Qu6IQ3qGN","05","Travis Scott ~ BUTTERFLY EFFECT",12
"7BKUWh5sdtdS17crohRe4L","05","Logic ~ Black SpiderMan",12
"0Li1OuXXfi7950ilZUFGkF","05","Don Toliver ~ Cardigan",12
"13QU8HBEBaSTZGq1HzQe9S","05","Don Toliver ~ Euphoria (feat. Travis Scott & Kaash Paige)",12
"3AGOgQzp0YcPH41u9p7dOp","05","The Wanted ~ Glad You Came",12
"3eekarcy7kvN4yt5ZFzltW","05","Travis Scott ~ HIGHEST IN THE ROOM",12
"6SwRhMLwNqEi6alNPVG00n","05","Kendrick Lamar ~ LOYALTY. FEAT. RIHANNA.",12
"4XNrMwGx1SqP01sqkGTDmo","05","Maroon 5 ~ One More Night",12
"1zCi4cVFqe6ja16MeGZKRN","05","Kendrick Lamar ~ Poetic Justice",12
"4RVbK6cV0VqWdpCDcx3hiT","05","KIDS SEE GHOSTS ~ Reborn",12
"0WtDGnWL2KrMCk0mI1Gpwz","05","Childish Gambino ~ Redbone",12
"7wBJfHzpfI3032CSD7CE2m","05","Travis Scott ~ STARGAZING",12
"4BdGO1CaObRD4La9l5Zanz","05","Foster The People ~ Sit Next to Me",12
"5ujh1I7NZH5agbwf7Hp8Hc","05","Kendrick Lamar ~ Swimming Pools (Drank) - Extended Version",12
"7fBv7CLKzipRk6EC6TWHOB","05","The Weeknd ~ The Hills",12
"2znzyzlAUc8Z1Ikq9aFOcx","05","ILOVEMAKONNEN ~ Tuesday (feat. Drake)",12
"2BcnxwxBuar5wjCaLqm5N3","05","The Weeknd ~ Until I Bleed Out",12
"6G0FACzGN80Dj2v4ass5rq","05","iann dior ~ gone girl",12
"2cDCojn6uIBM6A5xTAbl3H","05","Kendrick Lamar ~ m.A.A.d city",12
"6Nle9hKrkL1wQpwNfEkxjh","06","Frank Ocean ~ Chanel",12
"2tznHmp70DxMyr2XhWLOW0","06","Cage The Elephant ~ Cigarette Daydreams",12
"6sy3LkhNFjJWlaeSMNwQ62","06","OneRepublic ~ Counting Stars",12
"4EWCNWgDS8707fNSZ1oaA5","06","Kanye West ~ Heartless",12
"0aym2LBJBk9DAYuHHutrIl","06","The Beatles ~ Hey Jude - Remastered 2015",12
"7szuecWAPwGoV1e5vGu8tl","06","The Weeknd ~ In Your Eyes",12
"7EiZI6JVHllARrX9PUvAdX","06","Future ~ Low Life (feat. The Weeknd)",12
"3AJwUDP919kvQ9QcozQPxg","06","Coldplay ~ Yellow",12
"2AGUFka8kBWCM47h5uTlDb","06","Travis Scott ~ lose",12
"51EC3I1nQXpec4gDk0mQyP","07","Travis Scott ~ 90210 (feat. Kacy Hill)",12
"3O8NlPh2LByMU9lSRSHedm","07","Drake ~ Controlla",12
"6Bs8KdjRAuv3rzCIdchXwu","07","Kid Cudi ~ Enter Galactic (Love Connection Part I)",12
"43PuMrRfbyyuz4QpZ3oAwN","07","Bryson Tiller ~ Exchange",12
"3orEOtd8CPL8GFlpRpKuoE","07","The Weeknd ~ Faith",12
"1xYpVRspgaLxdJLOTQkTjg","07","Travis Scott ~ STOP TRYING TO BE GOD",12
"2aPTvyE09vUCRwVvj0I8WK","07","A$AP Rocky ~ Sundress",12
"2yg7MXp8nSPaf61HVkhEr3","07","Kid Cudi ~ The Void",12
"1eQBEelI2NCy7AUTerX0KS","07","Kanye West ~ Ultralight Beam",12
"3yt2uGIGep27Q3vtwMXM7d","08","Pacific Air ~ Float",12
"1xYpVRspgaLxdJLOTQkTjg","08","Travis Scott ~ STOP TRYING TO BE GOD",12
"5jyyPsIGM2yqkZN9R3TmvN","15","Khalid ~ The Ways (with Swae Lee)",12
"3sTN90bIP2cJ1783ctHykO","17","Mura Masa ~ Love$ick (feat. A$AP Rocky)",12
"3iVcZ5G6tvkXZkZKlMpIUs","18","Kendrick Lamar ~ Alright",12
"58k32my5lKofeZRtIvBDg9","18","Baby Keem ~ HONEST",12
"0Z1nbG2KOuRKntstSAkSox","19","Tory Lanez ~ FeRRis WhEEL (feat. Trippie Redd)",12
"58k32my5lKofeZRtIvBDg9","19","Baby Keem ~ HONEST",12
"4aVuWgvD0X63hcOCnZtNFA","19","TOTO ~ Hold the Line",12
"3sTN90bIP2cJ1783ctHykO","19","Mura Masa ~ Love$ick (feat. A$AP Rocky)",12
"7KA4W4McWYRpgf0fWsJZWB","19","Tyler, The Creator ~ See You Again (feat. Kali Uchis)",12
"5VuxWXbt7XENQCtE9TzpTv","19","Post Malone ~ Spoil My Night (feat. Swae Lee)",12
"20MuVazoNMv6xjKPnRFOxG","19","Travis Scott ~ WAKE UP",12
"5IdrsGhB8D7RwNwGra9V6i","19","blackbear ~ chateau",12
"3Q3myFA7q4Op95DOpHplaY","19","blackbear ~ do re mi",12
"3QFInJAm9eyaho5vBzxInN","19","Baby Keem ~ family ties (with Kendrick Lamar)",12
"2Zy7XVdxyZQB8xp5xbpJdl","19","Travis Scott ~ way back",12
"1NrJYpdAi7uosDRPmSYrsG","20","OneRepublic ~ Apologize",12
"2tznHmp70DxMyr2XhWLOW0","20","Cage The Elephant ~ Cigarette Daydreams",12
"6sy3LkhNFjJWlaeSMNwQ62","20","OneRepublic ~ Counting Stars",12
"6I6NX6tjGsxFAsIfGzY9lJ","20","J. Cole ~ Deja Vu",12
"58TaFP5j5i9swOf584yon2","20","Travis Scott ~ HOUSTONFORNICATION",12
"6SwRhMLwNqEi6alNPVG00n","20","Kendrick Lamar ~ LOYALTY. FEAT. RIHANNA.",12
"7EiZI6JVHllARrX9PUvAdX","20","Future ~ Low Life (feat. The Weeknd)",12
"62vpWI1CHwFy7tMIcSStl8","20","J. Cole ~ No Role Modelz",12
"1P9LiOkE3LnKSYsoz1F8A7","20","Kendrick Lamar ~ PRIDE.",12
"1cdC9TCqyLwAlsw3fVJaJS","20","Kid Cudi ~ Soundtrack 2 My Life",12
"6LxSe8YmdPxy095Ux6znaQ","21","Drake ~ Headlines",12
"5bvnqVuq7UFl0txSlHpsfS","21","PARTYNEXTDOOR ~ LOYAL (feat. Drake)",12
"6SwRhMLwNqEi6alNPVG00n","21","Kendrick Lamar ~ LOYALTY. FEAT. RIHANNA.",12
"7iN1s7xHE4ifF5povM6A48","21","The Beatles ~ Let It Be - Remastered 2009",12
"0AOvNRgl0SMfOibWA5bP8o","21","Kendrick Lamar ~ Money Trees",12
"0Fs9cdPDhptWEDJmiCbkEW","21","J. Cole ~ She Knows (feat. Amber Coffman & Cults)",12
"2cDCojn6uIBM6A5xTAbl3H","21","Kendrick Lamar ~ m.A.A.d city",12
"5cc9Zbfp9u10sfJeKZ3h16","22","Childish Gambino ~ 3005",12
"1xpXnpIpuvzpx9jz15baJF","22","NAV ~ Call Me",12
"6nO3tr47nr2P7f3hXb8JIo","22","NAV ~ Champion (feat. Travis Scott)",12
"58k32my5lKofeZRtIvBDg9","22","Baby Keem ~ HONEST",12
"0m1KYWlT6LhFRBDVq9UNx4","22","Drake ~ HYFR (Hell Ya Fucking Right)",12
"4aVuWgvD0X63hcOCnZtNFA","22","TOTO ~ Hold the Line",12
"7MmG8p0F9N3C4AXdK6o6Eb","22","Calvin Harris ~ Outside (feat. Ellie Goulding)",12
"5QO79kh1waicV47BqGRL3g","22","The Weeknd ~ Save Your Tears",12
"7e89621JPkKaeDSTQ3avtg","22","Lynyrd Skynyrd ~ Sweet Home Alabama",12
"3d9DChrdc6BOeFsbrZ3Is0","22","Red Hot Chili Peppers ~ Under the Bridge",12
"3Q3myFA7q4Op95DOpHplaY","22","blackbear ~ do re mi",12
"6gBFPUFcJLzWGx4lenP6h2","22","Travis Scott ~ goosebumps",12
"3iVcZ5G6tvkXZkZKlMpIUs","23","Kendrick Lamar ~ Alright",12
"2tznHmp70DxMyr2XhWLOW0","23","Cage The Elephant ~ Cigarette Daydreams",12
"6sy3LkhNFjJWlaeSMNwQ62","23","OneRepublic ~ Counting Stars",12
"1kxeWHF9PrCVZHvVskv8lg","23","Kanye West ~ Love Lockdown",12
"1xYpVRspgaLxdJLOTQkTjg","23","Travis Scott ~ STOP TRYING TO BE GOD",12
"5CQ30WqJwcep0pYcV4AMNc","23","Led Zeppelin ~ Stairway to Heaven - Remaster",12
"2J0wRb93zhFng5Y2WPj1ky","23","Bas ~ Tribe (with J. Cole)",12
"20MuVazoNMv6xjKPnRFOxG","23","Travis Scott ~ WAKE UP",12
"7lAK3oHbfEnvUQWosrMMpR","23","Travis Scott ~ YOSEMITE",12
"6gBFPUFcJLzWGx4lenP6h2","23","Travis Scott ~ goosebumps",12
"2Zy7XVdxyZQB8xp5xbpJdl","23","Travis Scott ~ way back",12
"2Fw5S2gaOSZzdN5dFoC2dj","00","Kendrick Lamar ~ A.D.H.D",11
"3iVcZ5G6tvkXZkZKlMpIUs","00","Kendrick Lamar ~ Alright",11
"6Nle9hKrkL1wQpwNfEkxjh","00","Frank Ocean ~ Chanel",11
"20TYNq9o5sdBAbkCWE9ih7","00","Alina Baraz ~ Electric (feat. Khalid)",11
"13QU8HBEBaSTZGq1HzQe9S","00","Don Toliver ~ Euphoria (feat. Travis Scott & Kaash Paige)",11
"7cGFbx7MP0H23iHZTZpqMM","00","Logic ~ Everybody",11
"6kWxIqQDsKFYCJGbU4AjCX","00","The Weeknd ~ Hardest To Love",11
"4EWCNWgDS8707fNSZ1oaA5","00","Kanye West ~ Heartless",11
"6Ius4TC0L3cN74HT7ENE6e","00","J. Cole ~ Wet Dreamz",11
"1xpXnpIpuvzpx9jz15baJF","01","NAV ~ Call Me",11
"5FEXPoPnzueFJQCPRIrC3c","01","Kid Cudi ~ Day 'N' Nite (nightmare)",11
"5MxNLUsfh7uzROypsoO5qe","01","Aerosmith ~ Dream On",11
"7vgTNTaEz3CsBZ1N4YQalM","01","Kanye West ~ Ghost Town",11
"1cKHdTo9u0ZymJdPGSh6nq","01","The Weeknd ~ I Was Never There",11
"1P9LiOkE3LnKSYsoz1F8A7","01","Kendrick Lamar ~ PRIDE.",11
"6iaSML1PIYq936g62BDtBq","01","Juice WRLD ~ Robbery",11
"5QO79kh1waicV47BqGRL3g","01","The Weeknd ~ Save Your Tears",11
"75JFxkI2RXiU7L9VXzMkle","01","Coldplay ~ The Scientist",11
"2J0wRb93zhFng5Y2WPj1ky","01","Bas ~ Tribe (with J. Cole)",11
"2ihL1KGMA0geIqGT5pkZzo","01","Jack Harlow ~ WARSAW (feat. 2forwOyNE)",11
"7a86XRg84qjasly9f6bPSD","01","fun. ~ We Are Young (feat. Janelle Monae)",11
"3QFInJAm9eyaho5vBzxInN","01","Baby Keem ~ family ties (with Kendrick Lamar)",11
"0TSyYtpSnQrLqsnbSTALTP","01","Baby Keem ~ no sense",11
"1D2L6MefbXon28PzIk9I3r","02","Post Malone ~ 92 Explorer",11
"3aGibUHhQyBsyumYHylw0K","02","Kendrick Lamar ~ Backseat Freestyle",11
"2LBqCSwhJGcFQeTHMVGwy3","02","The Weeknd ~ Die For You",11
"7e9tzvqywrtzSz8GjjCzye","02","Bryson Tiller ~ Exchange",11
"23SZWX2IaDnxmhFsSLvkG2","02","Kanye West ~ Gorgeous",11
"62vpWI1CHwFy7tMIcSStl8","02","J. Cole ~ No Role Modelz",11
"20dP2DaMHIAmwWAbp7peSr","02","Young Thug ~ pick up the phone",11
"5tz69p7tJuGPeMGwNTxYuV","03","Logic ~ 1-800-273-8255",11
"712uvW1Vezq8WpQi38v2L9","03","Kendrick Lamar ~ Bitch, Don't Kill My Vibe",11
"1AVm6MTy8qpaFi0gAa7Hlw","03","Jack Harlow ~ SYLVIA (feat. 2forwOyNE)",11
"6gpcs5eMhJwax4mIfKDYQk","03","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",11
"1wHZx0LgzFHyeIZkUydNXq","04","Travis Scott ~ Antidote",11
"0DJBgBiYeSn6n1AXAkFVE8","04","Jorja Smith ~ I Am",11
"5GXAXm5YOmYT0kL5jHvYBt","04","The Weeknd ~ I Feel It Coming",11
"2ZWlPOoWh0626oTaHrnl2a","04","Frank Ocean ~ Ivy",11
"6SwRhMLwNqEi6alNPVG00n","04","Kendrick Lamar ~ LOYALTY. FEAT. RIHANNA.",11
"1GtVGc1UYin3zpMUdNSSpM","04","Logic ~ Midnight",11
"6BJbOXDlgVAXSaq6wYFYT2","04","Travis Scott ~ NC-17",11
"6b5P51m8xx2XA6U7sdNZ5E","05","The Weeknd ~ Alone Again",11
"3aGibUHhQyBsyumYHylw0K","05","Kendrick Lamar ~ Backseat Freestyle",11
"6nO3tr47nr2P7f3hXb8JIo","05","NAV ~ Champion (feat. Travis Scott)",11
"4odAJ4IxmYzy3co4TeYP24","05","Kendrick Lamar ~ DNA.",11
"43DHLzDkncpby82Po5jlOZ","05","Queen ~ Don't Stop Me Now",11
"20TYNq9o5sdBAbkCWE9ih7","05","Alina Baraz ~ Electric (feat. Khalid)",11
"4KW1lqgSr8TKrvBII0Brf8","05","Kanye West ~ Father Stretch My Hands Pt. 1",11
"6dGnYIeXmHdcikdzNNDMm2","05","The Beatles ~ Here Comes The Sun - Remastered 2009",11
"46MX86XQqYCZRvwPpeq4Gi","05","Aliotta Haynes Jeremiah ~ Lake Shore Drive",11
"44906V2WC6k59u06A8CO9D","05","Ellie Goulding ~ Lights - Single Version",11
"0q75NwOoFiARAVp4EXU4Bs","05","SZA ~ Love Galore (feat. Travis Scott)",11
"77UjLW8j5UAGAGVGhR5oUK","05","The Weeknd ~ Pray For Me (with Kendrick Lamar)",11
"76iVOVsliCHlWqKuDnCfhE","05","Zacari ~ Redemption (with Babes Wodumo)",11
"1Pyxh8ERS8aouSSOQVvVsz","05","Bryce Vine ~ Sour Patch Kids",11
"6uBhi9gBXWjanegOb2Phh0","05","Zedd ~ Stay",11
"2ihL1KGMA0geIqGT5pkZzo","05","Jack Harlow ~ WARSAW (feat. 2forwOyNE)",11
"2ycWek3FNNVHBhz2TcnOzZ","05","Logic ~ Wizard Of Oz",11
"2p8IUWQDrpjuFltbdgLOag","06","The Weeknd ~ After Hours",11
"7e9tzvqywrtzSz8GjjCzye","06","Bryson Tiller ~ Exchange",11
"2pClJ2sX3lMEXUG6FUaRqO","06","Pacific Air ~ Float",11
"2Foc5Q5nqNiosCNqttzHof","06","Daft Punk ~ Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]",11
"6QdnKD1zwEgyOWtkrdzlOF","06","The Weeknd ~ Hurt You",11
"4dTaAiV9xFFCxnPur9c9yL","06","David Guetta ~ Memories (feat. Kid Cudi)",11
"0AOvNRgl0SMfOibWA5bP8o","06","Kendrick Lamar ~ Money Trees",11
"1QEEqeFIZktqIpPI4jSVSF","06","Boston ~ More Than a Feeling",11
"76iVOVsliCHlWqKuDnCfhE","06","Zacari ~ Redemption (with Babes Wodumo)",11
"0BCPKOYdS2jbQ8iyB56Zns","07","Coldplay ~ Clocks",11
"3pXF1nA74528Edde4of9CC","07","Bryson Tiller ~ Don't",11
"2AYEOC02WLhUiOoaig2SEH","07","Fitz and The Tantrums ~ Out of My League",11
"1LmN9SSHISbtp9LoaR5ZVJ","07","Maroon 5 ~ Payphone",11
"7KA4W4McWYRpgf0fWsJZWB","07","Tyler, The Creator ~ See You Again (feat. Kali Uchis)",11
"6t6oULCRS6hnI7rm0h5gwl","07","fun. ~ Some Nights",11
"75JFxkI2RXiU7L9VXzMkle","07","Coldplay ~ The Scientist",11
"5jyyPsIGM2yqkZN9R3TmvN","07","Khalid ~ The Ways (with Swae Lee)",11
"6ECp64rv50XVz93WvxXMGF","07","Maroon 5 ~ This Love",11
"3d9DChrdc6BOeFsbrZ3Is0","07","Red Hot Chili Peppers ~ Under the Bridge",11
"1mea3bSkSGXuIRvnydlB5b","07","Coldplay ~ Viva La Vida",11
"20MuVazoNMv6xjKPnRFOxG","07","Travis Scott ~ WAKE UP",11
"48RN2EOOyG2Gs5Pyla7ZJj","07","Drake ~ Worst Behavior",11
"6gBFPUFcJLzWGx4lenP6h2","07","Travis Scott ~ goosebumps",11
"1cKHdTo9u0ZymJdPGSh6nq","08","The Weeknd ~ I Was Never There",11
"560zE7eP6taPhWFErzRFD3","11","Jon Bellion ~ Guillotine",11
"4odAJ4IxmYzy3co4TeYP24","16","Kendrick Lamar ~ DNA.",11
"1P9LiOkE3LnKSYsoz1F8A7","16","Kendrick Lamar ~ PRIDE.",11
"1xYpVRspgaLxdJLOTQkTjg","17","Travis Scott ~ STOP TRYING TO BE GOD",11
"1KuVdyg8d6NlRhbpHxg5UF","17","Cage The Elephant ~ Social Cues",11
"0Z1nbG2KOuRKntstSAkSox","18","Tory Lanez ~ FeRRis WhEEL (feat. Trippie Redd)",11
"1P9LiOkE3LnKSYsoz1F8A7","18","Kendrick Lamar ~ PRIDE.",11
"6gBFPUFcJLzWGx4lenP6h2","18","Travis Scott ~ goosebumps",11
"712uvW1Vezq8WpQi38v2L9","19","Kendrick Lamar ~ Bitch, Don't Kill My Vibe",11
"2LBqCSwhJGcFQeTHMVGwy3","19","The Weeknd ~ Die For You",11
"43DHLzDkncpby82Po5jlOZ","19","Queen ~ Don't Stop Me Now",11
"5hVghJ4KaYES3BFUATCYn0","19","Tyler, The Creator ~ EARFQUAKE",11
