"Song","Artist","Plays","First Listen","ID"
"Lights Please","J. Cole",37,2021-04-07,"6sZv0ECT8cEW3oZtoCuVg4"
"Morning","Marc E. Bassy",37,2020-09-19,"54Yappwod1fELR5zb2gDBn"
"Pepas","Farruko",37,2021-12-13,"5fwSHlTEWpluwOM0Sxnh5k"
"Stella Brown","Jelani Aryeh",37,2021-04-20,"6n6dqOk5vLiqYaa9Fw5ylH"
"Take Me to Church","Hozier",37,2020-03-29,"1CS7Sd1u5tWkstBhpssyjP"
"waves - Tame Impala Remix","Miguel",37,2021-06-03,"3lB0GMiI5KxDbTOG8V3bOx"
"Betty (Get Money)","Yung Gravy",36,2022-06-10,"4cacyP5c3PMlfnyjpg13xW"
"Fangs","Matt Champion",36,2021-01-22,"6T7xC3rDjOCkMkvcFVdu6Z"
"ON GOD (feat. Young Thug)","Juice WRLD",36,2019-03-08,"572BChNcXOIvtfn2TGmTKc"
"Saint-Tropez","Post Malone",36,2019-11-03,"05mDaV9Vb3wrzjF6OPZnhq"
"Saturday Nights","Khalid",36,2018-10-19,"1fHRzxbts9A8J1ergDe7Kz"
"Top Of The World","The Score",36,2021-08-20,"0O7ZVuxzpCYbuZHEOm3jZJ"
"1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)","Dreamville",35,2019-07-29,"1KbCc89SxYma4BnBChkJBs"
"Hot Boy Bling (feat. Jack Harlow & Lil Durk)","French Montana",35,2020-11-21,"3qTHxCUwefoOR0jiwCRcQN"
"Lose It (feat. Vic Mensa)","Flume",35,2020-06-22,"4O4isJJBeAlmiP27sCDZ4e"
"More Than Friends","Quinn XCII",35,2020-07-15,"5cS7xngyZ5h8knkrUPm6pH"
"ONCE MAY COMES","Jack Harlow",35,2020-03-13,"1iMRCWHw0c57LOwae6dNJv"
"Out Of Luck","Lil Tecca",35,2019-09-08,"2ZGvw7BpnUHG89yt8fNxH7"
"Somebody","JID",35,2022-07-07,"3eKVubySb5Se7k2evSoT32"
"Tremor - Sensation 2014 Anthem","Dimitri Vegas & Like Mike",35,2019-03-26,"6AE0G24YXnDyEgE4L0efpB"
"We Don't Believe What's on TV","Twenty One Pilots",35,2020-04-13,"22OqansuvEMQu9W0EfiGTI"
"What You Know","Two Door Cinema Club",35,2022-01-16,"3UjtIALeg72qmJiKPWBvM3"
"Barcelona","George Ezra",34,2022-09-27,"3ieLey98V9mIIh3W9gBlPF"
"Cash In Cash Out","Pharrell Williams",34,2022-06-10,"3S68RFe1lsdCdTMPIMJM3X"
"Freeway","Briston Maroney",34,2021-03-12,"3WT2eFkXiP6chQOaIhSik0"
"Good Grief","Bastille",34,2020-10-11,"1oxOiOjsi7plNOZEhoPLPj"
"Holding On","iann dior",34,2020-11-20,"6CN7FuZ7o1xle9TNxApGeQ"
"Home","Phillip Phillips",34,2020-03-29,"4rsW3WCZBGwhHfJWuHRwyT"
"Know My Rights (feat. Lil Baby)","6LACK",34,2020-06-28,"7fsNNSLGG8Wi0nFbufCU6L"
"Swimming In The Moonlight","Bad Suns",34,2022-05-31,"2PoqubfYq2Cl0nUyrrTht6"
"Can't Get Enough","J. Cole",33,2021-02-20,"3mTpegrOwRn0oJjv4TSbEE"
"Chanel","Frank Ocean",33,2020-06-26,"6Nle9hKrkL1wQpwNfEkxjh"
"Chop Suey","Garrett Merk",33,2021-01-27,"7mohudP4AxFsfFg5wLxQid"
"Connection","The Kooks",33,2022-07-23,"1tuTRYvWUMSDUgRzUccZVD"
"Fire Burning","Sean Kingston",33,2019-03-23,"2oENJa1T33GJ0w8dC167G4"
"Islands","courtship.",33,2022-06-01,"395RQrpApSXQwdI4VYwYeS"
"Me And My Broken Heart","Rixton",33,2020-03-29,"1oew3nFNY3vMacJAsvry0S"
"Rain (feat. Vince Staples)","Mac Miller",33,2021-10-15,"5P4Dow1Jc2NhkknIuPi5Nd"
"Sleep On The Floor","The Lumineers",33,2021-01-27,"5MMZJtHOiH1RmQSSe3DJdg"
"Sunshine (feat. Miguel)","KYLE",33,2021-06-03,"3PfcqdwpjLepyjNwMnj4kG"
"The Rain","Aer",33,2021-06-03,"01ZVZ0I5Fa3iME3eHDpfRR"
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental",33,2019-03-09,"7mkT9kS25nUIoNkm02Ww0n"
"When I Grow Up","NF",33,2019-07-26,"5rLyYxZNzca00ENADO9m54"
"happiness","John K",33,2021-01-28,"4hMcb6afvdD4zdPhGSJkxX"
"i","Kendrick Lamar",33,2022-05-16,"7wdzLe2Gsx1RGqbvYZHASz"
"3005","Childish Gambino",32,2019-11-15,"2ZltjIqztEpZtafc8w0I9t"
"Crazy Train","Ozzy Osbourne",32,2021-03-09,"7ACxUo21jtTHzy7ZEV56vU"
"Funny Seeing You Here","Jack Harlow",32,2020-12-11,"4qksq0n5lAvp6dl9M3iXWU"
"Houdini (feat. Swarmz & Tion Wayne)","KSI",32,2020-04-24,"1wcUd63YWdRhja6jY1gRvU"
"Like Real People Do","Hozier",32,2020-04-06,"7K6LFPfjdnN6QqvGzhvpRO"
"Off Deez (with J. Cole)","JID",32,2018-11-09,"3JAeYOjyJodI4PRs44lx2l"
"Remember","Mac Miller",32,2020-05-18,"169mBDYNy6SFx2gb28pG1e"
"Signs of Jealousy","Lil Skies",32,2020-05-12,"5EIIvtMRH9qyf5wIyEfT8l"
"Sky Walker (feat. Travis Scott)","Miguel",32,2019-11-14,"5WoaF1B5XIEnWfmb5NZikf"
"Soda (feat. Take A Daytrip)","DJ Scheme",32,2020-11-14,"3C9D1X8NkG2Ak1RaGpRnnQ"
"This Girl (Kungs Vs. Cookin' On 3 Burners)","Kungs",32,2021-06-03,"1A8j067qyiNwQnZT0bzUpZ"
"not afraid at all","Arden Jones",32,2022-11-05,"5nGQJMZh2RUEjSFLKPNCQ5"
"Bones","Imagine Dragons",31,2022-10-05,"54ipXppHLA8U4yqpOFTUhr"
"Drown (feat. Clinton Kane)","Martin Garrix",31,2020-10-13,"4RVtBlHFKj51Ipvpfv5ER4"
"Elevate","Big Time Rush",31,2020-05-06,"47ji0KfmvI93CMDqppVj8p"
"Falling","Harry Styles",31,2019-12-13,"1ZMiCix7XSAbfAJlEZWMCp"
"For Elise","Saint Motel",31,2020-05-20,"6i40XRqEwHAnSxwZWasMRp"
"Lose Somebody","Kygo",31,2020-05-22,"7xbWAw3LMgRMn4omR5yVn3"
"Mexico City","Quinn XCII",31,2021-03-05,"6oafzMFb2NIYRX4sXyMbXR"
"Rise","Jonas Blue",31,2021-06-03,"3u1S1OmAUhx5DRlLrXqyp3"
"Superhero (Heroes & Villains) [with Future & Chris Brown]","Metro Boomin",31,2022-12-03,"70UV1HmppYUxBI6yCev4d5"
"Where Does The Time Go (feat. Joji)","Rich Brian",31,2019-07-26,"0D7EgPJwNzBTSej80OveHZ"
"family ties (with Kendrick Lamar)","Baby Keem",31,2021-09-11,"2P0Si3pfikrrkpLLnrXaLR"
"hopeless","Clinton Kane",31,2020-10-13,"2EUw11FnLwkVUyJ1rfM4kW"
"p r i d e . i s . t h e . d e v i l (with Lil Baby)","J. Cole",31,2021-05-14,"36HEbeiwJ2FkLHgBv0qEfV"
"Angel Dust","Mac Miller",30,2021-10-15,"1RkPqBGgFNPxdzlGD2Ar0m"
"Cherry","Harry Styles",30,2020-08-17,"2IOFZdYYkFxEHVz1w34PoL"
"Church (feat. EARTHGANG)","Samm Henshaw",30,2021-06-04,"6SzbbQUOx85hxpqsesoMfx"
"Head Up","The Score",30,2021-07-29,"0Di4xlEas5KZ4pF52Vb2tG"
"Kevin's Heart","J. Cole",30,2018-05-06,"6tZ3b7ik1QDXFAZlXib0YZ"
"La La Land (feat. YG)","Bryce Vine",30,2020-06-01,"4oM9DGUTrRaXJDypxxHztZ"
"Little Talks","Of Monsters and Men",30,2020-03-29,"2ihCaVdNZmnHZWt0fvAM7B"
"Seventeen","Peach Pit",30,2022-05-31,"0SBariQWfKjoslW2XSIFOm"
"Tequila Shots","Kid Cudi",30,2020-12-11,"0iAyh8IRB5WxusAS49DNz4"
"You Make Me Feel... (feat. Sabi)","Cobra Starship",30,2020-09-23,"16Of7eeW44kt0a1M0nitHM"
"good things take time","Christian French",30,2021-01-28,"2VkPfL3qQ2adxShD3rNvoV"
"t h e . c l i m b . b a c k","J. Cole",30,2020-07-23,"0FlfN5cbUUpIHCRH8X1M44"
"Apologize","OneRepublic",29,2018-12-07,"1NrJYpdAi7uosDRPmSYrsG"
"DJ Got Us Fallin' In Love (feat. Pitbull)","USHER",29,2020-03-29,"4356Typ82hUiFAynbLYbPn"
"For Colored Boys","Kota the Friend",29,2021-02-01,"75vXX6rcJXnWInl9XQZUfp"
"Goodbyes (feat. Young Thug)","Post Malone",29,2019-10-10,"0t3ZvGKlmYmVsDzBJAXK8C"
"Malibu 1992","COIN",29,2022-04-15,"0nMqu5vN44GNv8UOQxmBJK"
"Panini - DaBaby Remix","Lil Nas X",29,2019-09-16,"4SDgTLDYrJ2UrHbkRkg7MD"
"Pendulum","Harry Hudson",29,2020-01-17,"5fKFAgBJMl20Aqvq6Iwd2v"
"Play My Music","Jonas Brothers",29,2022-07-11,"3OQ09T5WP8I38aCQ4S2ZwE"
"Some Nights","fun.",29,2020-04-04,"6t6oULCRS6hnI7rm0h5gwl"
"Tiny Cities (feat. Beck)","Flume",29,2020-06-17,"0tfuWlmEWjQWBPYT7Cf4bX"
"Vegas, Baby.","Olivver the Kid",29,2021-01-27,"1wVgA156IkWCK13DFbRgjp"
"Winnebago (feat. Quinn XCII & Daniel Wilson)","Gryffin",29,2021-06-04,"2FVm4ADgYRIQWlpYKDPdl9"
"Youth (feat. Khalid)","Shawn Mendes",29,2019-03-27,"1h0yImRPIVAjhhHeNVlTuC"
"A Letter To My Younger Self (feat. Logic)","Quinn XCII",28,2020-05-29,"73681b7Hc0THHGZrSzl75y"
"Body","Loud Luxury",28,2019-06-22,"21RzyxY3EFaxVy6K4RqaU9"
"By a Mile","Aer",28,2021-06-03,"10oNErRgxuE0mMUXrDdm1y"
"DOLLAZ ON MY HEAD (feat. Young Thug)","Gunna",28,2020-07-25,"1KdPbQcbJfTn56KaGXtb4Z"
"Dirty Work (feat. Lil Dicky)","Marko Penn",28,2021-06-03,"0R40D2DF0itWbHg7rcXVSf"
"Drop The Game","Flume",28,2020-06-17,"06WnUZymWyJamDivTWqJZA"
"Glad You Came","The Wanted",28,2020-09-23,"3AGOgQzp0YcPH41u9p7dOp"
"JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams)","Tyler, The Creator",28,2021-06-25,"7z4xW9WY86uH3gd1V9pfCM"
"No Rainy Days","Lil Skies",28,2019-03-01,"2BTH9RKzclcO36gS09cLjy"
"Overtime","Big Sean",28,2019-07-24,"2IoVnTEyj8NdFBpWoEFrMZ"
"Undefeated","KSI",28,2020-05-22,"1nHOzjH3RyK1rog7bG9mRU"
"Back In The Day","Mac Miller",27,2020-08-13,"3ycf2bdoyYW6KFX0PL9NDO"
"Banana Clip","Miguel",27,2021-06-10,"6xagjcywpcyNFghafZPQJv"
"Champion","Fall Out Boy",27,2019-08-13,"1DRUwJSt2YOUUEz965OJ66"
"Deep Sea Diver","Briston Maroney",27,2021-03-12,"3OM0KP9JWirEE5q2qU3zS9"
"Don't Like.1","Kanye West",27,2021-05-16,"12D0n7hKpPcjuUpcbAKjjr"
"Face Of My City (feat. Lil Baby)","Jack Harlow",27,2020-12-11,"6MDdceLYec4AxohmorE4vH"
"Fix It to Break It","Clinton Kane",27,2020-10-12,"1uviKYHZuM4uINK33F7sCt"
"Gone, Gone, Gone","Phillip Phillips",27,2019-07-18,"5L79aNYCTKiZq7vaOElXYj"
"Hot Shower","Chance the Rapper",27,2019-07-27,"00ko9WaS4jOX1kEk3gvHjf"
"In The Morning (feat. Stephen, Caleborate)","Pell",27,2021-06-03,"4K1J4jNVi02rBWxTtTa4U1"
"Learn To Fly","Surfaces",27,2020-06-16,"518miTxc3a15X7HB8FgJUW"
"Like Mike (feat. Jay Critch & A Boogie wit da Hoodie)","Rich The Kid",27,2019-06-01,"4gJUBncw0XCMTBHneTjqGx"
"Locked Away (feat. Adam Levine)","R. City",27,2020-03-29,"7x5xYW5W42OGPAdHUyyguy"
"My Bad","Khalid",27,2019-03-07,"1DUSuNhF8P5vUGNPpQiZa5"
"On Our Way","The Royal Concept",27,2021-08-16,"3GTXok0dIm0mMqBiVklBYS"
"Running All Night","The Score",27,2020-10-17,"12qkOa5NzamNMiz4c1ha8g"
"Second Time Around","Quinn XCII",27,2020-07-22,"1cG6m2EMDN4VbBuaqRZ2p6"
"She Will Be Loved - Radio Mix","Maroon 5",27,2020-03-29,"4llK75pXNWZz6KAho2Gp16"
"So I Don't Let Me Down","Clinton Kane",27,2020-10-09,"7sp9F1hH7TlRN8bY9ejueK"
"The London (feat. J. Cole & Travis Scott)","Young Thug",27,2019-05-28,"3s4mrPrEFFPF0LmAfutW0n"
"Who Hurt You?","Daniel Caesar",27,2020-07-05,"23c9gmiiv7RCu7twft0Mym"
"Why Would I Stop?","Big Sean",27,2020-09-04,"46hDiH4YvAWXE04GskkIHS"
"scorton's creek - re-imagined by filous","Isaac Dunbar",27,2021-05-20,"5uSwYU4V1hFDZYEHF87RmK"
"All Around the World","Mac Miller",26,2020-04-18,"6rv5csQ4fE8sYTpe4bAHVG"
"Burb","Billy Lemos",26,2019-03-19,"1plMAInPfA6JOXlkER5poQ"
"Conversations","Juice WRLD",26,2020-07-10,"4K06PO78fW4mnBVenxGNob"
"Don't Be A Fool","Dreamer Boy",26,2021-02-03,"5blpjo0tFAlmc7CmnCWa4T"
"Finale (Can't Wait To See What You Do Next)","AJR",26,2019-05-12,"392snxgncTS2SKFgz64Lj3"
"Frick Park Market","Mac Miller",26,2020-04-30,"2Y0kKL90NsxMNAHqvTuhps"
"I Like Me Better","Lauv",26,2020-05-20,"2P91MQbaiQOfbiz9VqhqKQ"
"Life Ain't Easy","Mac Miller",26,2020-04-18,"6tqIGVgDJ6fMtmkU8dr2jU"
"Mirrors","Justin Timberlake",26,2020-03-29,"4rHZZAmHpZrA3iH5zx8frV"
"Oregon","Briston Maroney",26,2022-10-19,"0Z250T6pdgYBawnGvmAY13"
"Spaceship","Andy Grammer",26,2021-06-03,"52wnAU4NzOqRIEMiGNthiK"
"Sunset (with J. Cole feat. Young Nudy)","Dreamville",26,2021-02-20,"3pZO6GoVPeSYDxxsH6vCdj"
"Timber (feat. Ke$ha)","Pitbull",26,2019-03-25,"3cHyrEgdyYRjgJKSOiOtcS"
"Turning Out","AJR",26,2019-05-12,"5QsghN74Cu1xxu1rTYJUzU"
"WISS","Mike Dimes",26,2022-08-15,"5I0zscM3kVLX5BmQuQRr3k"
"Why Not Me","Forrest.",26,2020-06-26,"1gewwJHPkvysxLEGgOKQuB"
"Ave Maria","Mac Miller",25,2021-10-15,"7dZ3m1rCWupPB1H7gVpkdk"
"Believe Anything","Holy Holy",25,2022-07-01,"15SSND1idyPYegDhwO9wLb"
"Breaking Free","Troy",25,2020-09-23,"5zQ1Wq6HNYjGZWkVv5P8Eg"
"Burnin' Up","Jonas Brothers",25,2021-02-09,"2VEsmoek0sol9MnJFyoG9e"
"Crazy","Gnarls Barkley",25,2020-04-08,"2N5zMZX7YeL1tico8oQxa9"
"Drama","AJR",25,2019-05-12,"6FLUdxZ0yfCWRCmcb8kgXG"
"Face In The Crowd","Mac Miller",25,2020-04-30,"7hwOP7aWo6JMecBTaEWJCo"
"Familiar","Nico Segal",25,2021-06-03,"6byH2KwTyfq76lucjvwX2I"
"Ghost - Remix","Jaden",25,2019-07-10,"1VVLcJNUT1t5zVLmRttgS5"
"Idk","Devvon Terrell",25,2021-06-05,"3BzwCr7SR9rJs6iKcGVypA"
"Monica Lewinsky (feat. A Boogie Wit da Hoodie)","SAINt JHN",25,2020-08-21,"4hTErxf8ZqFNGH0hZqEoAI"
"Nail Tech","Jack Harlow",25,2022-02-18,"62Yo3FDddWY8ydu6PW2wyz"
"Payphone","Maroon 5",25,2020-04-06,"1LmN9SSHISbtp9LoaR5ZVJ"
"Sexy Bitch (feat. Akon)","David Guetta",25,2021-01-11,"0uXO2GrNiIb1xHT9LUdxZE"
"Symmetry","Garrett Zoukis",25,2021-01-27,"1GnVE2AXE02ap7V5xfMH79"
"The Way","Ariana Grande",25,2020-05-08,"06EL94D0TA27Ik0Ke5usbj"
"Waiting For Love","Avicii",25,2020-02-01,"2P4OICZRVAQcYAV2JReRfj"
"Wherever I Go","OneRepublic",25,2022-02-05,"7kftK4n15rl1wbpfjSq2Tk"
"i n t e r l u d e","J. Cole",25,2021-05-07,"1qjuYfQsPz4Kt5Ftg03TaZ"
"Airplanes (feat. Hayley Williams of Paramore)","B.o.B",24,2020-03-29,"6lV2MSQmRIkycDScNtrBXO"
"All of Me","John Legend",24,2019-04-13,"3U4isOIWM3VvDubwSI3y7a"
"Be Like That - feat. Swae Lee & Khalid","Kane Brown",24,2020-07-10,"5f1joOtoMeyppIcJGZQvqJ"
"Be Somebody","CVBZ",24,2021-06-03,"0LcGOUrihGMa7yCq6jjd8a"
"Cold","Post Malone",24,2020-07-03,"1QWmKmqhv5zcsS3v45FNl0"
"Eenie Meenie","Sean Kingston",24,2020-11-09,"45O0tUN9Bh6LH4eNxQ07AT"
"Eenie Meenie - Radio Version","Sean Kingston",24,2020-11-18,"4Yaw2PmyOETOnEM3TCf98I"
"Feel","Post Malone",24,2020-07-14,"7MTIDmToGs0I5Oue9V0CHl"
"Flight","Rich Brian",24,2018-02-02,"2vyEkiHFDjWW19k0h3uvFv"
"Got You On My Mind","NF",24,2019-02-17,"3XeB1bCs6NSaLKmTkVbx6R"
"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX","Lorde",24,2017-12-11,"7rdUtXasA973gmrr2Xxh3E"
"June","Briston Maroney",24,2021-07-30,"4C0P5aJsVTkqXgVeAl83Iy"
"Late Night Talking","Harry Styles",24,2022-05-20,"1qEmFfgcLObUfQm0j1W2CK"
"Lost Boys","Ocean Park Standoff",24,2020-06-21,"434j2chLPaquCFLIKCcxAB"
"Missin You Crazy","Russ",24,2019-11-15,"4ve2uzqdwnHr20G5YgMMqr"
"No fake love","susZach",24,2020-07-06,"0DkIXvO8uWFMukesRn04il"
"SUVs (Black on Black)","Jack Harlow",24,2021-08-03,"1MIGkQxcdAt2lDx6ySpsc5"
"Thrusting (feat. Swae Lee & Future)","Internet Money",24,2020-08-21,"136cNclvh1Gm1WSK34PyBz"
"Tonight Tonight","Hot Chelle Rae",24,2020-03-29,"2i0AUcEnsDm3dsqLrFWUCq"
"Wishing Well","Juice WRLD",24,2020-07-10,"2U5WueTLIK5WJLD7mvDODv"
"9 5 . s o u t h","J. Cole",23,2021-05-14,"4GSBObGq3DuiKFlytKBbEw"
"90210 (feat. Kacy Hill)","Travis Scott",23,2021-03-09,"51EC3I1nQXpec4gDk0mQyP"
"Am I High Rn (feat. blackbear)","Quinn XCII",23,2020-07-10,"1db6ixe9nX6cqt2V1DYZnW"
"Ayye","Mac Miller",23,2020-08-13,"75fDVecaFMegTxBhb4ceqL"
"Blame (feat. John Newman)","Calvin Harris",23,2020-02-01,"07nH4ifBxUB4lZcsf44Brn"
"Blastoff (feat. Juice Wrld & Trippie Redd)","Internet Money",23,2020-08-28,"2rFsFjq0D9JAmc0APpCO6P"
"Doris Terrace (with Jeremy Zucker & ayokay)","Quinn XCII",23,2021-03-05,"0eBRvT5O0oRnKVg1yuPH19"
"Goosebumpz (Bonus Track)","Mac Miller",23,2020-05-18,"2qhLamFqEI2Ne2kZd5B7wu"
"Grenade","Bruno Mars",23,2020-06-14,"2tJulUYLDKOg9XrtVkMgcJ"
"Human","The Score",23,2021-03-04,"7aZoZVtM6IPjiDAJhtbzk6"
"Hype","Drake",23,2021-03-08,"5NFYuqu8V6QXc6mzcLImd6"
"Intoxicated","Martin Solveig",23,2021-11-04,"1pJCc8ItTbsSLNzQvpVwEL"
"Let's Go (feat. Ne-Yo)","Calvin Harris",23,2021-09-22,"4wkQmYpAaMe41Rc3sYZ7Vz"
"Like You Do","Joji",23,2020-09-25,"1MONUudxAjEk76FJvzGhuD"
"Lo Mein","Lil Uzi Vert",23,2020-03-06,"6CUP2khYzdphXebxVTfPE3"
"Monica Lewinsky (feat. A Boogie wit da Hoodie)","SAINt JHN",23,2020-06-09,"1rS0eq80peCPCgfT2t0Kmm"
"Nevermind","Dennis Lloyd",23,2019-11-17,"63SevszngYpZOwf63o61K4"
"Run Up","Major Lazer",23,2019-08-30,"4pcNiazsgWCUQhneP55nvf"
"Show Out (with Skepta & Pop Smoke)","Kid Cudi",23,2020-12-11,"6uryhDRzRZQLOYju9DT2uQ"
"Stoned","Prison Mike",23,2021-07-09,"1HE1HOoJkaO8oDI3YOLQGF"
"Tides (feat. AJ Tracey & Rich The Kid)","KSI",23,2020-05-25,"3NBWO21RAEWnxY308TDNKE"
"We Are Young (feat. Janelle Monae)","fun.",23,2020-04-05,"7a86XRg84qjasly9f6bPSD"
"BILLIE EILISH.","Armani White",22,2022-07-17,"27ZZdyTSQWI7Cug2d2PkqV"
"Blackout","Jaden",22,2019-07-07,"4vTAKiVdz7iSVJcKPjvAk4"
"Candyman","Zedd",22,2019-01-26,"0NWQTyapmz4GuDTSN9xTB7"
"Cherry Wine - Live","Hozier",22,2020-04-06,"0bZ52QzCCKfrfOqs7za6lI"
"Cool Again","Shoffy",22,2019-11-15,"7tDqtZnEQcgAE92mEMtgnF"
"Crank That (Soulja Boy)","Soulja Boy",22,2019-05-20,"66TRwr5uJwPt15mfFkzhbi"
"Fly As Me","Bruno Mars",22,2021-11-12,"7HEWQj82REyDOKMAAlB9pc"
"Fool's Gold","Briston Maroney",22,2021-03-12,"2uatFg68ynGEapEel9ASuK"
"G.O.M.D.","J. Cole",22,2021-03-10,"16qYlQ6koFxYVbiJbGHblz"
"Gees","Mac Miller",22,2019-04-15,"2IvRTipyjerdv79tW9NVRx"
"Higher Ground","Stevie Wonder",22,2019-12-08,"0dMd4rilfd6gPbXaLpNYhu"
"I Gotta Feeling","Black Eyed Peas",22,2019-11-16,"4vp2J1l5RD4gMZwGFLfRAu"
"Lose Yourself","Eminem",22,2019-08-18,"6GkTKjv1XbFVdI2D8vvDPu"
"Mean To Love","Harry Hudson",22,2020-01-16,"5xNbRDXDF1glAtGBlQoPAK"
"Nights","Neon Trees",22,2020-08-21,"2HtSqfsa6fCxCFBGKBWILM"
"Number 2 (feat. Future & 21 Savage)","KSI",22,2021-07-16,"5qR6mlCWqzHMi1b1S8TrBB"
"Paradise","iann dior",22,2020-06-12,"4jfnqlSrS0UevqOD5qsHLe"
"Pursuit Of Happiness - Extended Steve Aoki Remix","Kid Cudi",22,2020-12-18,"5PX4uS1LqlWEPL69phPVQQ"
"Rhythm Of Love","Plain White T's",22,2020-03-29,"6MDTpYxPFL0wtFd0pjfKws"
"Somebody Out There","Lost Kings",22,2021-06-07,"6XeMrBUyR2aNGI93l9Z27u"
"Talk","Khalid",22,2019-02-07,"0rTV5WefWd1J3OwIheTzxM"
"Temperature","Sean Paul",22,2019-06-20,"0k2GOhqsrxDTAbFFSdNJjT"
"Therapy","Mac Miller",22,2021-10-15,"1GrnyQe1SFOb1T5vb5T54q"
"This Is What You Came For","Calvin Harris",22,2019-06-22,"0azC730Exh71aQlOt9Zj3y"
"We Are","Big Time Rush",22,2020-07-06,"76iyBw2Q1HAnnR2SVYa6iL"
"Blood On My Jeans","Juice WRLD",21,2020-07-10,"0fCwrjKfWxF3xQhZrYUw4T"
"Electric Love","BORNS",21,2020-07-19,"2GiJYvgVaD2HtM8GqD9EgQ"
"Fair Game","Dayglow",21,2020-11-11,"09u08pFFRhzoVuleMAgtFq"
"False Direction","Dayglow",21,2020-11-11,"3IxKc2OLHw5ltmUkQKoUkV"
"Hear Me Calling","Juice WRLD",21,2019-03-05,"5UYK9MervBCROg8AHNeEIy"
"Heat Waves (with iann dior)","Glass Animals",21,2021-03-30,"3pXVWgkWybiGchdKGYDgdl"
"Here We Go","Mac Miller",21,2021-10-15,"40dlJFdqfm8CayhmmS9UB7"
"Holy Grail","JAY-Z",21,2020-09-22,"37jTPJgwCCmIGMPB45jrPV"
"I Want It That Way","Backstreet Boys",21,2019-06-22,"6e40mgJiCid5HRAGrbpGA6"
"Raging Fire","Phillip Phillips",21,2019-07-18,"3Q2tKt6gKdn9LUMcHFxNJy"
"Reflections","The Neighbourhood",21,2022-09-28,"2xql0pid3EUwW38AsywxhV"
"San Francisco","Mac Miller",21,2021-10-15,"1Zq90puHPQ0NyVkla8SS9V"
"Shakedown","The Score",21,2017-10-24,"4Y3NhXIiXodNbyXdLpRF0n"
"Ultimate","Denzel Curry",21,2022-05-19,"6R0GRYk2vs2XuBVemYK5YZ"
"Walk","Comethazine",21,2019-08-31,"21kOVEG3bDCVphKhXL8XmQ"
"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg",21,2019-03-25,"5HQVUIKwCEXpe7JIHyY734"
"roll the dice","Arden Jones",21,2021-09-29,"2TX7IPBBgfq4zL4TSZTp0D"
"Another Day in Paradise","Quinn XCII",20,2021-01-11,"0cTmZAWgUFAPQXj2ZNgU8T"
"Cry For Love","Harry Hudson",20,2020-01-16,"5Rvwq1w5R7uR1VsANS2aS5"
"Don Life (feat. Lil Wayne)","Big Sean",20,2020-09-06,"5lxQ9BW2xOzgRIxQAZzHSK"
"Don't Stop the Party (feat. TJR)","Pitbull",20,2021-08-22,"3Tu7uWBecS6GsLsL8UONKn"
"Fireball (feat. John Ryan)","Pitbull",20,2019-06-22,"4Y7XAxTANhu3lmnLAzhWJW"
"Fluorescent Adolescent","Arctic Monkeys",20,2020-05-20,"7e8utCy2JlSB8dRHKi49xM"
"Friday Night Cypher (feat. Tee Grizzley, Kash Doll, Cash Kidd, Payroll, 42 Dugg, Boldy James, Drego, Sada Baby, Royce Da 5'9"""""""", and Eminem)","Big Sean",20,2020-09-04,"2kY2ROHIGdp3aA6ahqaUKm"
"Friends (feat. ScHoolboy Q)","Mac Miller",20,2021-10-15,"4CLf6A64qIzDHoP5lOonsP"
"GOLD","BROCKHAMPTON",20,2020-08-24,"7HRv1sYuwgoea1m0JRvChV"
"Haunt Me","Samsa",20,2020-12-05,"0Z1bYJWf48NF0kaqMSNbJk"
"Isis (feat. Logic)","Joyner Lucas",20,2020-09-26,"4h7qcXBtaOJnmrapxoWxGf"
"It Might Be Time","Tame Impala",20,2019-11-13,"2P0NiuAfypaw5UZJoo0n0o"
"It's Still Cool If You Don't","Briston Maroney",20,2021-03-12,"0U5MBPJfUZ4QrxExRPSOje"
"Listerine","Dayglow",20,2020-11-11,"5LEVjmo2QweDHc7k19aFcp"
"Make Believe","Juice WRLD",20,2019-03-08,"6eiztdXRkooWsBt2xToMWI"
"New Faces v2 (feat. Earl Sweatshirt and Da$h)","Mac Miller",20,2021-10-16,"2vl4TbiGkdTqD4UXnqTDhp"
"Northern Attitude","Noah Kahan",20,2022-10-21,"4O2rRsoSPb5aN7N3tG6Y3v"
"Same Guy (feat. Adam Levine)","Jack Harlow",20,2020-12-11,"2InNHqO69Nu6lH8169ncxR"
"The A Team","Ed Sheeran",20,2020-05-03,"1XpYodsD36XN7ygcdF7mJJ"
"American Boy","Estelle",19,2020-07-22,"22UDw8rSfLbUsaAGTXQ4Z8"
"Breaks My Soul","Jude Barclay",19,2021-01-27,"02HYfaBF0l4gzBD4jzO4fg"
"Broccoli","DRAM",19,2019-04-13,"0qy5D3OJre7SPJNMOL9I71"
"Eleven","Khalid",19,2020-01-10,"1ToprX3cpBiXoAe5eNSk74"
"Indica Badu","Logic",19,2018-03-09,"0jqBo5RYn008f4ZY8kPewW"
